"","CBN1.1","CBN10.1","CBN10.2","CBN11.1","CBN12.1","CBN13.1","CBN13.2","CBN17.1","CBN6.2","CBN7.1","CBN9.2"
"K03311",8.82764365292421e-05,7.0824118582421e-05,3.84859269793679e-05,0.00022035704418981,6.3823937576916e-05,4.39295709781415e-05,0.00011107552580377,2.47895144860908e-05,3.98475649515309e-05,0.000443094374178429,7.8010557428772e-05
"K02945",0.000932561329488404,0.000678540748999324,0.000936490889831285,0.000837027876810546,0.000891898614856903,0.000783646862932653,0.000720139658961111,0.000741431842356717,0.000889325199600075,0.000861572394235835,0.000741100295573334
"K06162",2.26349837254467e-06,0,0,1.6444555536553e-06,0,0,0,1.12679611300413e-05,0,0,0
"K06163",2.26349837254467e-06,0,0,1.6444555536553e-06,0,0,0,1.12679611300413e-05,0,0,0
"K06166",2.26349837254467e-06,0,0,1.6444555536553e-06,0,0,0,0,0,0,0
"K00359",3.84794723332594e-05,5.71162246632427e-05,5.49798956848113e-05,0.000105245155433939,6.70969600167579e-05,1.98391610869026e-05,3.70251752679234e-05,1.12679611300413e-05,1.63012765710808e-05,0.000105850322720403,5.2007038285848e-05
"K06164",2.26349837254467e-06,0,0,1.6444555536553e-06,0,0,0,1.12679611300413e-05,0,0,0
"K06165",2.26349837254467e-06,0,0,1.6444555536553e-06,0,0,0,1.12679611300413e-05,0,0,0
"K06168",0.000862392879939519,0.00070824118582421,0.000606611515722418,0.000624893110389012,0.000523683590374696,0.000599426081411415,0.000657196861005641,0.000601709124344205,0.000570544679987828,0.000497250353244682,0.000686926297358909
"K06169",0,0,0,0,1.63651121992092e-06,0,0,0,0,0,0
"K13020",4.52699674508934e-06,0,1.83266318949371e-06,1.6444555536553e-06,1.63651121992092e-06,0,0,2.25359222600826e-06,1.81125295234231e-06,7.38490623630715e-06,0
"K11991",2.26349837254467e-06,0,0,1.6444555536553e-06,0,1.41708293477876e-06,0,0,0,0,0
"K11996",1.3580990235268e-05,0.000276442527370095,4.03185901688616e-05,1.31556444292424e-05,3.10937131784975e-05,8.36078931519467e-05,0.000259176226875464,0.000160005048046586,0.000137655224378016,0.000147698124726143,0.000101847116643119
"K07560",0.000900872352272779,0.000715095132783799,0.000566292925553556,0.000693960243642535,0.000497499410855961,0.000595174832607078,0.00064794056718866,0.000608469901022229,0.000566922174083144,0.000834494404702708,0.000680425417573178
"K07567",0.000918980339253136,0.000781349953393161,0.000985972795947615,0.000845250154578822,0.000955722552433819,0.000813405604563007,0.000814553855894315,0.000791010871328898,0.000905626476171156,0.000539098155250422,0.000764936854787681
"K07566",0.00161840133636944,0.00122685650576645,0.000876013004577993,0.000828805599042269,0.000731520515304653,0.000712792716193715,0.000960803298202613,0.00112454252077812,0.000807818816744671,0.00110527430003397,0.00117665924121731
"K07568",0.00170215077615359,0.00126798018752399,0.00121139036825534,0.000911028376725034,0.00102609253489042,0.000814822687497786,0.00100338224976072,0.00127553319992067,0.0011302218422616,0.000945267998247316,0.00120266276036024
"K09925",2.26349837254467e-06,0,0,0,1.63651121992092e-06,0,0,0,0,0,0
"K11192",2.26349837254467e-06,0,0,0,0,1.41708293477876e-06,0,0,0,0,0
"K02492",7.24319479214294e-05,0.000109663151353426,0.000430675849531021,0.000284490810782366,0.000472951742557147,0.000487476529563893,0.000211043499027164,0.000171273009176628,0.000367684349325489,3.69245311815358e-05,0.000110514956357427
"K10710",9.05399349017868e-06,9.13859594611884e-06,1.2828642326456e-05,9.53784221120072e-05,2.1274645858972e-05,1.70049952173451e-05,3.70251752679234e-05,9.01436890403303e-06,1.08675177140539e-05,9.35421456598906e-05,2.166959928577e-05
"K10711",2.26349837254467e-06,0,0,0,0,0,0,0,0,0,0
"K10716",2.26349837254467e-06,0,0,0,0,1.41708293477876e-06,0,0,0,0,0
"K02490",0,2.28464898652971e-06,1.09959791369623e-05,4.60447555023483e-05,1.30920897593674e-05,0.000263577425868849,2.96201402143387e-05,2.25359222600826e-06,1.44900236187385e-05,0,8.667839714308e-06
"K01929",0.000946142319723672,0.000813335039204577,0.000857686372683056,0.000738360543591228,0.000795344452881569,0.000756722287171857,0.000925629381698086,0.000894676113725278,0.000787895034268906,0.000974807623192544,0.000808276053359221
"K01928",0.00100272977903729,0.000774496006433572,0.000861351699062043,0.000833738965703235,0.000810073053860857,0.000705707301519821,0.000742354764121865,0.000766221356842807,0.000777027516554852,0.00117420009157284,0.000732432455859026
"K01923",0.000937088326233493,0.000758503463527864,0.000912666268367867,0.000766316288003368,0.000893535126076824,0.000792149360541326,0.000770123645572807,0.000759460580164783,0.000896570211409445,0.000541559790662525,0.000749768135287642
"K01922",0,0,5.49798956848113e-06,0,0,0,0,2.25359222600826e-06,0,0,2.166959928577e-06
"K01921",0.000950669316468761,0.000772211357447042,0.000914498931557361,0.000823872232381303,0.000846076300699118,0.00096928472738867,0.000718288400197714,0.000768474949068816,0.000804196310839987,0.000834494404702708,0.000732432455859026
"K01920",2.26349837254467e-06,4.56929797305942e-06,0,1.6444555536553e-06,0,1.41708293477876e-06,0,0,1.81125295234231e-06,2.46163541210238e-06,0
"K01926",0.000835230899468983,0.000687679344945443,0.000492986397973808,0.000624893110389012,0.000466405697677463,0.000316009494455663,0.000614617909447529,0.000597201939892188,0.000528885862083955,0.000829571133878504,0.000667423658001716
"K01925",0.000941615322978583,0.000735656973662566,0.000846690393546093,0.000744938365805849,0.00079698096410149,0.000701456052715485,0.000673858189876206,0.000752699803486758,0.000773405010650167,0.000839417675526913,0.000717263736358987
"K01924",0.000939351824606038,0.000733372324676037,0.0008448577303566,0.000736716088037573,0.000792071430441727,0.00069578772097637,0.000670155672349414,0.00075044621126075,0.000771593757697825,0.000836956040114811,0.000706428936716102
"K07789",2.26349837254467e-06,0,0,0,0,1.41708293477876e-06,0,2.25359222600826e-06,0,0,0
"K07788",2.26349837254467e-06,0,0,0,0,1.41708293477876e-06,0,0,0,0,0
"K07784",2.26349837254467e-06,0,0,0,0,1.41708293477876e-06,0,0,0,0,0
"K07787",1.13174918627234e-05,7.99627145285398e-05,1.83266318949371e-05,6.57782221462118e-06,1.80016234191302e-05,6.37687320650441e-05,0.000272135038219237,0.000146483494690537,2.35462883804501e-05,0.000145236489314041,0.000119182796071735
"K07786",2.26349837254467e-06,0,0,0,0,0,0,0,0,0,0
"K07781",2.26349837254467e-06,0,0,0,0,0,0,0,0,0,0
"K07783",3.84794723332594e-05,8.6816661488129e-05,6.78085380112672e-05,0.000162801099811874,6.21874263569951e-05,9.49445566301768e-05,0.000303606437196972,0.000148737086916545,9.59964064741425e-05,0.000145236489314041,0.000104014076571696
"K07782",2.26349837254467e-06,0,0,0,0,0,0,0,0,0,0
"K05835",4.07429707058041e-05,1.37078939191783e-05,0.000278564804803044,4.11113888413824e-05,0.000289662485926004,9.49445566301768e-05,2.22151051607541e-05,0.000144229902464528,0.000204671583614681,0,1.7335679428616e-05
"K00782",7.69589446665188e-05,0.000292435070275803,0.000394022585741147,0.000169378922026495,0.00037148804692205,0.000440712792716194,0.000327672801121122,0.000308742134963131,0.000251764160375581,0.000238778634973931,0.000140852395357505
"K00783",0.000939351824606038,0.000731087675689507,0.0008448577303566,0.000741649454698538,0.000801890497761253,0.000712792716193715,0.000670155672349414,0.00075044621126075,0.000769782504745483,0.000834494404702708,0.000706428936716102
"K00784",0.000912189844135502,0.000646555663187908,0.000573623578311531,0.000782760843539921,0.000569505904532481,0.00069578772097637,0.000751611057938845,0.000615230677700254,0.000693709880747106,0.000876342206708449,0.000712929816501833
"K00786",7.92224430390635e-05,4.56929797305942e-05,0.00014844571834899,0.000217068133082499,0.00014237647613312,0.000401034470542389,0.000170315806232448,3.60574756161321e-05,0.000150333995044412,3.44628957694334e-05,9.5346236857388e-05
"K00036",8.37494397841528e-05,0.000434083307440645,0.000120955770506585,0.000246668333048294,0.000153832054672567,0.000204059942608141,0.000392466857839988,0.000475507959687742,0.000293422978279455,0.000563714509371446,0.00047673118428694
"K00034",4.52699674508934e-06,9.13859594611884e-06,3.66532637898742e-06,2.13779221975188e-05,1.14555785394465e-05,1.13366634782301e-05,1.85125876339617e-05,1.57751455820578e-05,1.26787706663962e-05,9.84654164840954e-06,8.667839714308e-06
"K00033",8.37494397841528e-05,0.000434083307440645,0.000120955770506585,0.000246668333048294,0.000153832054672567,0.000204059942608141,0.000392466857839988,0.000475507959687742,0.000293422978279455,0.000563714509371446,0.00047673118428694
"K00030",2.0371485352902e-05,6.85394695958913e-06,7.33065275797483e-06,1.15111888755871e-05,8.18255609960462e-06,8.50249760867255e-06,6.66453154822622e-05,4.50718445201651e-06,3.62250590468462e-06,2.46163541210238e-06,4.333919857154e-06
"K00031",0.000776379941782822,0.000685394695958913,0.000725734623039509,0.000478536566113691,0.000715155403105444,0.000643355652389556,0.000566485181599228,0.000739178250130708,0.000661107327604944,0.000489865447008374,0.000660922778215985
"K01259",2.48984820979914e-05,1.14232449326485e-05,1.2828642326456e-05,3.45335666267612e-05,6.54604487968369e-06,5.66833173911503e-06,3.70251752679234e-06,1.57751455820578e-05,2.17350354281077e-05,0.000253548447446546,2.166959928577e-06
"K01258",0.000905399349017868,0.000637417067241789,0.000491153734784314,0.000623248654835357,0.000440221518158729,0.000321677826194778,0.000588700286759982,0.000588187570988155,0.000546998391607378,0.00106588813344033,0.000652254938501677
"K01255",6.79049511763401e-05,5.4831575676713e-05,0.000428843186341528,0.000320668832962783,0.000464769186457542,0.000498813193042123,0.000203638463973579,0.000162258640272595,0.000358628084563778,0.00011323522895671,9.7513196785965e-05
"K01256",4.75334658234381e-05,0.000187341216895436,2.01592950844308e-05,9.20895110046966e-05,2.61841795187348e-05,2.12562440216814e-05,5.55377629018851e-06,1.80287378080661e-05,1.63012765710808e-05,0.000344628957694334,1.7335679428616e-05
"K01251",0.000744690964567197,0.000322135507100689,0.000467329113320896,0.00044400299948693,0.000402581760100547,0.000488893612498671,0.000518352453750928,0.00028395262047704,0.000369495602277832,0.000347090593106436,0.000296873510215049
"K01250",3.39524755881701e-05,5.71162246632427e-05,1.64939687054434e-05,0.000157867733150908,3.43667356183394e-05,1.70049952173451e-05,4.44302103215081e-05,9.01436890403303e-06,1.26787706663962e-05,0.000184622655907679,4.1172238642963e-05
"K01252",2.26349837254467e-06,0,0,0,0,1.41708293477876e-06,0,0,0,0,0
"K09008",0,0,0,1.6444555536553e-06,0,0,0,0,0,0,0
"K09001",9.05399349017868e-06,0.000118801747299545,1.83266318949371e-06,6.57782221462118e-06,6.54604487968369e-06,1.41708293477876e-06,7.40503505358469e-06,0.000290713397155065,2.71687942851347e-05,4.67710728299453e-05,0.000299040470143626
"K09002",2.26349837254467e-05,6.62548206093616e-05,9.16331594746854e-05,0.000200623577545946,0.000139103453693279,0.000379778226520707,0.000157356994888675,3.15502911641156e-05,0.00014852274209207,3.2001260357331e-05,8.2344477285926e-05
"K09004",2.26349837254467e-06,0,5.6812558874305e-05,5.92003999315906e-05,4.09127804980231e-05,0.000267828674673185,3.88764340313196e-05,2.25359222600826e-06,1.63012765710808e-05,0,8.667839714308e-06
"K09005",2.26349837254467e-06,0,1.09959791369623e-05,3.28891110731059e-06,1.63651121992092e-06,1.41708293477876e-06,3.70251752679234e-06,4.50718445201651e-06,7.24501180936925e-06,0,0
"K09007",2.26349837254467e-06,0,5.31472324953175e-05,5.92003999315906e-05,3.92762692781022e-05,0.000266411591738406,4.07276927947158e-05,2.25359222600826e-06,1.81125295234231e-05,0,8.667839714308e-06
"K08234",4.52699674508934e-05,6.39701716228319e-05,9.34658226641791e-05,0.00022035704418981,0.000132557408813595,0.000134622878803982,0.000144398183544901,3.38038833901239e-05,0.000134032718473331,0.000118158499780914,9.5346236857388e-05
"K00258",0,0,0,0,0,0,0,0,1.81125295234231e-06,0,0
"K00259",5.20604625685274e-05,0.000411236817575348,0.000146613055159497,0.000240090510833673,0.000122738341494069,0.000382612392390265,0.000338780353701499,0.000450718445201651,0.000264442931041978,0.000201854103792396,0.000429058065858246
"K00252",0,0,0,0,1.63651121992092e-06,0,0,0,0,0,0
"K00253",0,0,0,1.6444555536553e-06,0,0,0,0,1.81125295234231e-06,0,0
"K00257",0.000785433935273001,0.000580300842578546,0.000388524596172666,0.000225290410850776,0.000252022727867822,0.000126120381195309,0.000344334129991688,0.000547622910920007,0.000364061843420805,0.000366783676403255,0.000511402543144172
"K01079",9.28034332743315e-05,0.000438652605413704,0.000357369321951273,0.000228579321958086,0.00035348642350292,0.000208311191412477,0.000320267766067538,0.000597201939892188,0.000434700708562155,0.000201854103792396,0.000426891105929669
"K01071",4.07429707058041e-05,6.85394695958913e-06,4.21512533583553e-05,9.04450554510413e-05,2.78206907386557e-05,4.25124880433627e-06,1.1107552580377e-05,2.25359222600826e-06,1.81125295234231e-06,0.000334782416045924,1.5168719500039e-05
"K01070",4.52699674508934e-06,0,0,0,1.63651121992092e-06,1.41708293477876e-06,0,0,0,0,0
"K01073",2.26349837254467e-05,4.56929797305942e-06,0,4.93336666096589e-05,1.63651121992092e-06,0,1.85125876339617e-06,0,0,9.10805102477882e-05,1.3001759571462e-05
"K01077",0.000839757896214073,0.000737941622649096,0.000476492429268364,0.00047524765500638,0.000381307114241575,0.000505898607716017,0.000499839866116966,0.000867633007013179,0.000624882268558098,0.00053663651983832,0.000897121410430878
"K01076",2.26349837254467e-06,3.42697347979456e-05,5.13145693058238e-05,2.63112888584847e-05,4.2549291717944e-05,7.08541467389379e-06,1.85125876339617e-05,2.25359222600826e-06,9.05626476171156e-06,0,2.6003519142924e-05
"K14475",2.26349837254467e-06,0,5.49798956848113e-06,3.28891110731059e-06,0,1.41708293477876e-06,1.85125876339617e-06,2.25359222600826e-06,7.24501180936925e-06,0,2.166959928577e-06
"K02788",1.81079869803574e-05,2.28464898652971e-06,0,2.96001999657953e-05,0,2.83416586955752e-06,0,2.25359222600826e-06,0,0.000241240270386034,2.166959928577e-06
"K02783",3.62159739607147e-05,2.05618408787674e-05,7.33065275797483e-06,6.74226776998671e-05,2.29111570788929e-05,8.50249760867255e-06,5.55377629018851e-06,2.25359222600826e-06,2.17350354281077e-05,8.86188748356858e-05,3.9005278714386e-05
"K02781",3.62159739607147e-05,1.5992542905708e-05,1.2828642326456e-05,6.74226776998671e-05,2.1274645858972e-05,4.25124880433627e-06,3.70251752679234e-06,0,2.17350354281077e-05,9.35421456598906e-05,3.6838318785809e-05
"K02786",1.81079869803574e-05,2.28464898652971e-06,0,2.96001999657953e-05,0,2.83416586955752e-06,0,1.35215533560495e-05,0,0.000241240270386034,2.166959928577e-06
"K02784",2.26349837254467e-06,0,0,0,0,1.41708293477876e-06,0,0,0,0,0
"K01060",2.26349837254467e-06,3.42697347979456e-05,9.16331594746854e-06,1.31556444292424e-05,1.30920897593674e-05,2.83416586955752e-06,7.40503505358469e-06,2.25359222600826e-06,5.43375885702694e-06,0,8.667839714308e-06
"K01787",5.88509576861614e-05,0.000498053479063477,8.98004962851917e-05,0.000190756844224014,7.03699824565997e-05,0.000174301200977787,0.000555377629018851,0.00059494834766618,0.00024270789561387,0.000339705686870129,0.000511402543144172
"K01786",5.20604625685274e-05,8.45320125015993e-05,0.000106294464990635,0.000305868732979885,0.000188198790290906,0.000191306196195132,0.000183274617576221,4.28182522941569e-05,0.000170257777520177,0.000135389947665631,0.000136518475500351
"K01785",0.00160708384450672,0.00205846873686327,0.000808204466566725,0.000726849354715641,0.000693880757246472,0.000514401105324689,0.00111630903432789,0.00214992698361188,0.000938229029313318,0.00146959634102512,0.0021951304076485
"K01784",0.00111816819603707,0.00149644508617696,0.00129019488540357,0.00120867483193664,0.00120938179152156,0.00110390760619265,0.00149581708082411,0.0016924477617322,0.00146892614434962,0.00160498628869075,0.00168806178436148
"K01783",0.000971040801821663,0.000756218814541334,0.000859519035872549,0.000838672332364201,0.000839530255819434,0.000728380628476282,0.000775677421862996,0.000770728541294824,0.000800573804935302,0.000928036550362599,0.000734599415787603
"K01782",6.79049511763401e-06,0,1.09959791369623e-05,3.28891110731059e-06,4.90953365976277e-06,2.83416586955752e-06,0,2.25359222600826e-06,0,0,0
"K01788",8.37494397841528e-05,6.85394695958913e-05,0.000100796475422154,0.000325602199623749,0.000175106700531539,0.00017146703510823,0.000238812380478106,4.28182522941569e-05,0.000170257777520177,0.000221547187089215,0.000132184555643197
"K02526",4.52699674508934e-06,4.56929797305942e-06,1.83266318949371e-06,1.31556444292424e-05,9.81906731952554e-06,7.08541467389379e-06,3.70251752679234e-06,1.35215533560495e-05,3.62250590468462e-06,2.46163541210238e-06,4.333919857154e-06
"K02527",0.000826176905978805,0.000559739001699779,0.000711073317523559,0.000310802099640851,0.000567869393312561,0.000486059446629114,0.000396169375366781,0.00068509203670651,0.000581412197701882,0.000364322040991153,0.000528738222572788
"K02525",2.26349837254467e-06,0,0,1.6444555536553e-06,0,0,0,0,0,9.84654164840954e-06,0
"K02523",0.00082391340760626,0.000564308299672838,0.00070191000157609,0.00030751318853354,0.000551504281113351,0.000481808197824778,0.000394318116603384,0.00068509203670651,0.000563299668178459,0.000366783676403255,0.000528738222572788
"K02520",0.000939351824606038,0.000728803026702977,0.000848523056735587,0.000735071632483917,0.000798617475321411,0.0007071243844546,0.000670155672349414,0.000748192619034741,0.000771593757697825,0.000834494404702708,0.000704261976787525
"K02521",2.26349837254467e-06,0,0,0,0,1.41708293477876e-06,0,0,0,0,0
"K02258",0,4.56929797305942e-06,0,0,0,0,0,0,0,2.46163541210238e-06,0
"K02259",0,4.56929797305942e-06,0,0,0,0,0,0,3.62250590468462e-06,2.46163541210238e-06,0
"K02528",0.000871446873429698,0.000717379781770329,0.000514978356247732,0.000542670332706248,0.000472951742557147,0.000583838169128848,0.000616469168210925,0.000603962716570213,0.000498094561894136,0.000829571133878504,0.000704261976787525
"K02529",0.00146221994866386,0.00240573538281578,0.00159624963804902,0.00336126715167142,0.00220110759079364,0.00209303149466823,0.00320823143696556,0.00256008076874538,0.00270601191079941,0.00385984432617654,0.00324177205315119
"K03781",0.000774116443410277,0.000262734633450917,0.000698244675197103,0.000393024877323616,0.000633329842109397,0.000317426577390442,0.000477624760956212,0.000403393008455478,0.000545187138655036,0.000337244051458027,0.000279537830786433
"K03780",4.52699674508934e-06,2.28464898652971e-05,3.66532637898742e-06,2.63112888584847e-05,1.30920897593674e-05,1.84220781521239e-05,5.55377629018851e-06,6.76077667802477e-06,1.81125295234231e-06,0,1.7335679428616e-05
"K03783",0.000819386410861171,0.000678540748999324,0.000546133630469125,0.000544314788259903,0.000471315231337226,0.000310341162716548,0.00054612133520187,0.000610723493248238,0.000546998391607378,0.000492327082420477,0.000632752299144484
"K03782",4.52699674508934e-06,0,1.09959791369623e-05,1.6444555536553e-06,4.90953365976277e-06,1.41708293477876e-06,0,2.25359222600826e-06,0,0,0
"K03785",5.88509576861614e-05,2.28464898652971e-05,2.74899478424056e-05,0.000162801099811874,4.74588253777068e-05,4.95979027172565e-05,0.000118480560857355,2.47895144860908e-05,3.26025531421616e-05,0.000337244051458027,6.9342717714464e-05
"K03784",4.97969641959827e-05,8.91013104746587e-05,3.29879374108867e-05,0.000101956244326628,8.6735094655809e-05,7.93566443476104e-05,0.000118480560857355,2.70431067120991e-05,4.16588179038732e-05,3.44628957694334e-05,6.9342717714464e-05
"K03787",0.000844284892959162,0.000594008736497724,0.00078071451872432,0.00044729191059424,0.000667696577727737,0.0005937577496723,0.000512798677460739,0.000703120774514576,0.000693709880747106,0.000396323301348484,0.000595913980358675
"K03786",0.000860129381566975,0.000701387238864621,0.000819200445703688,0.000526225777169695,0.000742976093844099,0.000647606901193892,0.000549823852728663,0.000725656696774659,0.000740802457508006,0.000403708207584791,0.000632752299144484
"K03789",0.00010185742676451,0.000249026739531738,0.000201592950844308,0.000381513688448029,0.000256932261527585,0.000527154851737698,0.000547972593965267,0.000205076892566751,0.000211916595424051,0.000290472978628081,0.000275203910929279
"K03788",2.26349837254467e-06,0,0,0,0,1.41708293477876e-06,0,0,0,0,0
"K00342",0.000783170436900456,0.00055060040575366,0.000386691932983172,0.000258179521923881,0.000242203660548297,0.000391114889998937,0.000349887906281876,0.000540862134241982,0.000373118108182516,0.000359398770166948,0.000526571262644211
"K12527",1.3580990235268e-05,4.56929797305942e-05,2.93226110318993e-05,0.000116756344309526,3.92762692781022e-05,2.26733269564601e-05,4.44302103215081e-05,2.92966989381073e-05,1.63012765710808e-05,9.35421456598906e-05,3.4671358857232e-05
"K12525",4.52699674508934e-06,0,0,1.6444555536553e-06,1.63651121992092e-06,1.41708293477876e-06,0,0,0,0,0
"K12524",0.00145316595517368,0.00107150037468243,0.000564460262364062,9.53784221120072e-05,0.000346940378623236,0.000174301200977787,0.000583146510469794,0.00107270989957993,0.000530697115036298,0.000711412634097589,0.000998968527073997
"K09789",0.000735636971077018,0.000536892511834482,0.000546133630469125,9.04450554510413e-05,0.000474588253777068,0.000184220781521239,0.000322119024830934,0.000676077667802477,0.000474548273513686,0.000354475499342743,0.000517903422929903
"K09788",4.52699674508934e-06,4.56929797305942e-06,1.83266318949371e-06,1.15111888755871e-05,9.81906731952554e-06,5.66833173911503e-06,3.70251752679234e-06,4.50718445201651e-06,5.43375885702694e-06,2.46163541210238e-06,4.333919857154e-06
"K09787",0.000108647921882144,0.000169064025003199,0.000135617076022534,0.000427558443950377,0.000232384593228771,0.000219647854890707,0.000272135038219237,6.31005823282312e-05,0.000182936548186574,0.000465249092887351,0.000169022874429006
"K09786",4.52699674508934e-06,3.42697347979456e-05,9.16331594746854e-06,1.48000999828977e-05,1.30920897593674e-05,2.83416586955752e-06,9.25629381698086e-06,4.50718445201651e-06,5.43375885702694e-06,0,8.667839714308e-06
"K09781",2.26349837254467e-06,0,0,1.6444555536553e-06,0,1.41708293477876e-06,0,0,0,0,0
"K09780",2.26349837254467e-06,0,0,1.6444555536553e-06,0,0,0,0,0,0,0
"K06310",0,4.56929797305942e-06,5.49798956848113e-06,2.30223777511741e-05,9.81906731952554e-06,2.40904098912389e-05,1.66613288705655e-05,0,0,0,1.7335679428616e-05
"K06317",4.52699674508934e-06,5.4831575676713e-05,1.09959791369623e-05,2.96001999657953e-05,2.1274645858972e-05,5.66833173911503e-06,1.29588113437732e-05,6.76077667802477e-06,7.24501180936925e-06,0,1.7335679428616e-05
"K11384",0,0,4.21512533583553e-05,1.15111888755871e-05,2.61841795187348e-05,2.83416586955752e-06,9.25629381698086e-06,0,1.81125295234231e-06,0,0
"K11381",1.13174918627234e-05,9.36706084477181e-05,1.2828642326456e-05,3.28891110731059e-06,6.54604487968369e-06,6.23516491302654e-05,0.000255473709348672,0.000148737086916545,0.000115920188949908,0.000145236489314041,0.000101847116643119
"K04032",6.79049511763401e-06,3.65543837844754e-05,1.64939687054434e-05,2.46668333048294e-05,1.80016234191302e-05,4.25124880433627e-06,7.40503505358469e-06,1.35215533560495e-05,5.43375885702694e-06,0,1.5168719500039e-05
"K04033",2.26349837254467e-06,0,0,0,0,0,0,0,0,0,0
"K04030",6.79049511763401e-06,3.88390327710051e-05,1.83266318949371e-05,3.28891110731059e-05,2.1274645858972e-05,8.50249760867255e-06,2.03638463973579e-05,1.35215533560495e-05,7.24501180936925e-06,9.84654164840954e-06,1.9502639357193e-05
"K04031",4.52699674508934e-05,0.000109663151353426,0.000175935666191396,0.000373291410679752,0.000220929014689325,0.00014879370815177,0.000203638463973579,6.53541745542395e-05,0.000175691536377204,0.000211700645440805,0.000119182796071735
"K04034",6.79049511763401e-06,7.99627145285398e-05,1.09959791369623e-05,1.6444555536553e-06,3.27302243984185e-06,6.09345661954866e-05,0.000255473709348672,0.000144229902464528,1.63012765710808e-05,0.000137851583077734,0.000101847116643119
"K04035",0,4.56929797305942e-06,0,3.28891110731059e-06,3.27302243984185e-06,2.83416586955752e-06,0,0,0,0,2.166959928577e-06
"K07046",0,0,0,8.22227776827648e-06,6.54604487968369e-06,2.83416586955752e-06,3.70251752679234e-06,4.50718445201651e-06,3.62250590468462e-06,2.46163541210238e-06,2.166959928577e-06
"K07047",5.65874593136168e-05,0.000114232449326485,0.000142947728780509,0.000215423677528844,0.00014237647613312,6.23516491302654e-05,0.000157356994888675,5.63398056502064e-05,5.97713474272963e-05,0.000115696864368812,8.4511437214503e-05
"K07044",0,0,0,0,0,0,0,0,1.63012765710808e-05,0,0
"K07045",4.30064690783487e-05,0.000422660062507996,0.000196094961275827,0.000184179022009393,0.000189835301510827,0.000155879122825663,0.000357292941335461,0.000218598445922801,0.000179314042281889,0.000172314478847167,0.000192859433643353
"K07042",0.000156181387705582,0.000189625865881966,0.000478325092457858,0.000531159143830661,0.000564596370872719,0.000585255252063627,0.000335077836174707,0.000209584077018768,0.000412965673134047,0.000472633999123658,0.000203694233286238
"K07043",0.000875973870174787,0.000673971451026264,0.000753224570881914,0.000450580821701551,0.000657877510408211,0.00030750699684699,0.000516501194987532,0.000725656696774659,0.000606769739034675,0.000465249092887351,0.000611082699858714
"K07040",0.000117701915372323,0.00015992542905708,0.000196094961275827,0.00047524765500638,0.000258568772747506,0.000473305700216105,0.000312862731013953,6.31005823282312e-05,0.000204671583614681,0.000467710728299453,0.000171189834357583
"K07048",4.52699674508934e-06,1.82771918922377e-05,3.66532637898742e-06,2.30223777511741e-05,9.81906731952554e-06,1.98391610869026e-05,1.48100701071694e-05,4.50718445201651e-06,3.62250590468462e-06,9.84654164840954e-06,8.667839714308e-06
"K02584",2.26349837254467e-06,0,6.23105484427861e-05,5.75559443779353e-05,4.09127804980231e-05,0.000266411591738406,4.07276927947158e-05,0,1.81125295234231e-05,0,8.667839714308e-06
"K10039",9.05399349017868e-06,9.13859594611884e-06,5.86452220637987e-05,8.05783221291095e-05,4.74588253777068e-05,0.000277748255216637,5.3686504138489e-05,1.80287378080661e-05,2.8980047237477e-05,2.21547187089215e-05,5.2007038285848e-05
"K10038",2.26349837254467e-06,0,4.21512533583553e-05,1.15111888755871e-05,2.78206907386557e-05,2.83416586955752e-06,9.25629381698086e-06,0,1.81125295234231e-06,0,0
"K10037",2.26349837254467e-06,0,4.21512533583553e-05,1.15111888755871e-05,2.78206907386557e-05,2.83416586955752e-06,9.25629381698086e-06,0,1.81125295234231e-06,0,0
"K10036",4.52699674508934e-06,4.56929797305942e-06,4.58165797373427e-05,1.6444555536553e-05,3.27302243984185e-05,1.27537464130088e-05,1.1107552580377e-05,0,1.81125295234231e-06,0,2.166959928577e-06
"K04781",0,0,5.49798956848113e-06,0,0,0,0,0,0,0,2.166959928577e-06
"K04782",0,0,0,0,1.63651121992092e-06,0,0,0,0,0,0
"K13607",2.26349837254467e-06,0,0,3.28891110731059e-06,0,1.41708293477876e-06,1.85125876339617e-06,2.25359222600826e-06,7.24501180936925e-06,0,0
"K02404",4.52699674508934e-06,3.88390327710051e-05,5.86452220637987e-05,9.04450554510413e-05,6.3823937576916e-05,0.000293336167499203,4.99839866116966e-05,6.76077667802477e-06,2.35462883804501e-05,0,4.333919857154e-05
"K05782",2.26349837254467e-06,0,0,1.6444555536553e-06,0,0,0,0,0,0,0
"K05781",2.26349837254467e-06,0,0,1.6444555536553e-06,0,0,0,1.12679611300413e-05,0,0,0
"K05780",2.26349837254467e-06,0,0,1.6444555536553e-06,0,0,0,1.12679611300413e-05,0,0,0
"K05787",2.26349837254467e-06,0,0,0,0,1.41708293477876e-06,0,0,0,0,0
"K05786",4.52699674508934e-06,0,5.31472324953175e-05,5.75559443779353e-05,3.92762692781022e-05,0.000267828674673185,4.07276927947158e-05,2.25359222600826e-06,1.63012765710808e-05,0,8.667839714308e-06
"K05785",1.58444886078127e-05,0.000491199532103888,3.1155274221393e-05,6.90671332535224e-05,2.78206907386557e-05,0.000294753250433982,3.70251752679234e-05,0.000308742134963131,0.0001412777302827,5.66176144783548e-05,0.000307708309857934
