"CBN1.1"	"CBN10.1"	"CBN10.2"	"CBN11.1"	"CBN12.1"	"CBN13.1"	"CBN13.2"	"CBN17.1"	"CBN6.2"	"CBN7.1"	"CBN9.2"
"268175"	0	0	0	0	0	0.000325414904002603	0	0	0	0	0
"1110312"	0	0	0	0	0	0.000325414904002603	0	0	0	0	0
"341343"	0	0	0	0.00380469245402663	0.00204185809086269	0	0	0	0	0	0
"264657"	0.000755287009063444	0	0	0	0	0	0	0	0	0	0
"272955"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"272953"	0	0	0.000361141206211629	0.00126823081800888	0	0	0	0.0012987012987013	0.000353731871241599	0	0.00102406554019457
"138338"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"275159"	0	0	0	0	0	0	0	0.000432900432900433	0	0	0
"4480555"	0	0	0.000361141206211629	0.00126823081800888	0	0.00195248942401562	0.000315756236185665	0	0	0	0
"565625"	0	0	0	0	0.00204185809086269	0.000325414904002603	0	0	0	0	0
"341213"	0	0	0	0.000634115409004439	0	0	0	0	0	0	0
"258995"	0	0.00171453064723532	0	0	0	0	0	0	0	0	0
"549756"	0.00377643504531722	0	0	0.00507292327203551	0	0.000650829808005207	0	0	0	0.0225225225225225	0
"268099"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"328523"	0	0	0	0	0	0.000325414904002603	0	0	0	0	0
"336844"	0	0	0	0	0.00510464522715671	0	0	0	0	0	0
"270015"	0.000755287009063444	0	0	0.000634115409004439	0	0	0.000315756236185665	0	0	0	0
"4407190"	0	0	0	0.00126823081800888	0	0	0.000315756236185665	0	0	0	0.00204813108038914
"199445"	0.00151057401812689	0	0	0.00126823081800888	0	0	0	0	0	0.000346500346500347	0
"326940"	0	0.0265752250321474	0.00108342361863489	0.00317057704502219	0.00102092904543134	0.00097624471200781	0	0.000432900432900433	0	0.000346500346500347	0.00102406554019457
"290774"	0	0	0	0.000634115409004439	0.00102092904543134	0	0	0	0	0	0
"272004"	0	0	0.000361141206211629	0	0	0	0	0	0	0	0
"517797"	0	0	0	0	0	0.000325414904002603	0	0	0	0	0
"315309"	0	0	0	0	0.000510464522715671	0	0	0	0.000353731871241599	0	0.000512032770097286
"305880"	0	0	0	0	0	0.000325414904002603	0.00315756236185665	0	0	0	0
"826541"	0	0	0	0	0.00153139356814701	0	0	0	0	0	0
"206324"	0.00302114803625378	0	0	0	0.000510464522715671	0	0.000315756236185665	0.00346320346320346	0	0.00311850311850312	0.000512032770097286
"828435"	0.000755287009063444	0.00042863266180883	0	0	0.000510464522715671	0.00097624471200781	0.000315756236185665	0.00216450216450216	0.000353731871241599	0.000346500346500347	0.000512032770097286
"175077"	0	0	0	0	0	0.00227790432801822	0.00126302494474266	0	0	0	0
"271592"	0	0	0	0	0	0	0	0	0.000707463742483198	0	0.00102406554019457
"374863"	0.00226586102719033	0	0	0.00190234622701332	0	0	0	0	0	0.00311850311850312	0
"1143674"	0	0	0	0.00126823081800888	0	0.00618288317604946	0	0	0	0	0
"352789"	0	0.00042863266180883	0.000722282412423258	0.00317057704502219	0.0117406840224604	0.000650829808005207	0	0.000865800865800866	0.000707463742483198	0.000693000693000693	0
"351623"	0	0	0	0.00253646163601776	0	0.00162707452001302	0.00126302494474266	0.000865800865800866	0	0.000346500346500347	0
"228601"	0	0.0287183883411916	0	0	0.00102092904543134	0.00097624471200781	0.00126302494474266	0.0424242424242424	0.00530597806862398	0.0051975051975052	0.0419866871479775
"353982"	0	0	0.000722282412423258	0.000634115409004439	0	0	0	0.000432900432900433	0	0	0
"178558"	0.00226586102719033	0.0102871838834119	0	0	0.00816743236345074	0	0.000315756236185665	0.000865800865800866	0.0212239122744959	0.000346500346500347	0.000512032770097286
"277574"	0	0	0	0	0	0	0.000315756236185665	0	0	0	0
"181091"	0	0	0	0	0	0.000325414904002603	0	0	0	0	0
"328554"	0	0	0	0	0	0	0	0	0.000353731871241599	0	0
"4471525"	0	0	0	0	0	0.00097624471200781	0	0	0	0	0
"3028318"	0.0113293051359517	0	0	0	0.00408371618172537	0	0	0	0.00176865935620799	0	0
"337572"	0	0.00042863266180883	0	0	0.00102092904543134	0	0	0	0	0	0.000512032770097286
"352586"	0	0	0	0	0.00153139356814701	0	0	0	0	0	0
"228391"	0	0	0	0.000634115409004439	0	0	0.000315756236185665	0	0	0	0
"345860"	0	0	0	0	0	0	0	0	0	0	0.00153609831029186
"511229"	0	0	0.000722282412423258	0	0	0	0	0	0	0	0
"343630"	0	0.00042863266180883	0	0.00126823081800888	0.00153139356814701	0.000650829808005207	0.00252604988948532	0.00173160173160173	0	0	0.000512032770097286
"277497"	0	0	0	0	0	0	0	0	0.000353731871241599	0	0.000512032770097286
"340873"	0	0	0.00180570603105814	0	0.00816743236345074	0	0	0	0	0	0
"258980"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"333330"	0	0	0	0	0	0	0	0	0.000353731871241599	0	0
"336214"	0.0120845921450151	0.00300042863266181	0.0498374864572048	0.183259353202283	0.0408371618172537	0.036121054344289	0.0198926428796969	0.00562770562770563	0.0700389105058366	0.00381150381150381	0.00512032770097286
"196349"	0.000755287009063444	0.00042863266180883	0	0	0.000510464522715671	0	0	0	0	0	0
"831409"	0	0	0	0	0.000510464522715671	0.00097624471200781	0	0	0	0	0
"198725"	0	0	0	0.010145846544071	0	0	0	0	0.000353731871241599	0	0
"261209"	0	0.00085726532361766	0	0.00317057704502219	0	0	0	0	0.000353731871241599	0	0
"558458"	0	0	0	0	0	0	0	0.000432900432900433	0	0	0
"262095"	0.0188821752265861	0	0	0	0	0.00260331923202083	0.0745184717398169	0	0	0	0
"453405"	0	0	0	0	0	0.000325414904002603	0.000315756236185665	0	0	0	0
"271563"	0	0.00042863266180883	0	0	0	0	0	0	0	0	0
"188548"	0	0	0	0.00126823081800888	0	0	0	0	0.000353731871241599	0	0
"354964"	0	0	0.0025279884434814	0.00317057704502219	0	0.00162707452001302	0	0	0.0010611956137248	0	0.00102406554019457
"356164"	0.0113293051359517	0.12087441063009	0.0267244492596605	0.00317057704502219	0.00765696784073507	0.14871461112919	0.521313545942532	0.241991341991342	0.0332507958967103	0.211365211365211	0.171018945212494
"270051"	0	0.00128589798542649	0.000361141206211629	0.000634115409004439	0.000510464522715671	0	0	0.000432900432900433	0	0.000693000693000693	0
"313130"	0.00151057401812689	0.0042863266180883	0.0400866738894908	0.00443880786303107	0.00867789688616641	0	0	0.000865800865800866	0.00495224619738238	0.0252945252945253	0
"345466"	0	0	0	0.00380469245402663	0.00102092904543134	0.000650829808005207	0	0	0.000353731871241599	0	0.000512032770097286
"336710"	0	0.195456493784826	0.0162513542795233	0.0196575776791376	0	0.034493979824276	0.000947268708556994	0.0216450216450216	0	0.00173250173250173	0.000512032770097286
"199414"	0.51963746223565	0.00042863266180883	0	0	0.00153139356814701	0.000325414904002603	0	0.0367965367965368	0.00318358684117439	0.00311850311850312	0.017921146953405
"337784"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"174959"	0	0	0	0	0	0	0.000315756236185665	0	0	0	0
"418501"	0	0.00042863266180883	0.00325027085590466	0.00190234622701332	0.0137825421133231	0.000325414904002603	0.0129460056836123	0	0.00707463742483198	0	0
"343442"	0	0	0	0.000634115409004439	0	0	0	0	0	0	0
"566022"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"352533"	0	0	0.000361141206211629	0	0.000510464522715671	0.00130165961601041	0	0	0	0	0
"268734"	0	0	0	0	0.00102092904543134	0	0	0	0	0	0
"778142"	0	0	0	0	0	0.000325414904002603	0	0	0	0	0
"276158"	0	0	0	0	0	0.000650829808005207	0	0	0	0	0
"206456"	0	0	0.00180570603105814	0.00126823081800888	0.000510464522715671	0	0	0.000865800865800866	0	0.000693000693000693	0
"350381"	0	0	0.000361141206211629	0	0	0	0	0	0	0	0
"272184"	0	0.00171453064723532	0	0.00126823081800888	0	0	0	0	0	0	0
"62970"	0	0	0	0	0	0.000325414904002603	0	0	0	0	0
"267743"	0	0	0	0	0.00102092904543134	0	0.000631512472371329	0.00173160173160173	0	0	0
"542096"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"318470"	0	0	0	0	0.000510464522715671	0.00553205336804426	0	0	0	0	0
"3319465"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"194903"	0	0	0	0	0	0	0.000315756236185665	0	0	0.000346500346500347	0
"318370"	0	0	0.00144456482484652	0.000634115409004439	0.00153139356814701	0.00162707452001302	0.00189453741711399	0	0.000353731871241599	0	0.00102406554019457
"3319463"	0	0	0.000361141206211629	0	0.00204185809086269	0.00130165961601041	0	0.000432900432900433	0.000353731871241599	0	0
"312062"	0	0	0	0.000634115409004439	0	0	0	0	0	0	0
"274455"	0	0	0.000361141206211629	0	0	0	0	0	0.000353731871241599	0	0
"1510067"	0	0	0	0.00126823081800888	0	0	0	0	0	0	0
"265367"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"276721"	0	0	0	0	0.00153139356814701	0	0	0	0	0	0
"274597"	0	0	0	0	0	0.000650829808005207	0	0	0	0	0
"271482"	0	0	0	0	0	0	0.0476791916640354	0	0	0	0
"49406"	0	0	0	0	0	0.000650829808005207	0	0	0	0	0
"189681"	0	0	0	0	0	0.000325414904002603	0	0	0	0	0
"208409"	0	0	0.000722282412423258	0	0.00765696784073507	0	0	0.000865800865800866	0.0014149274849664	0	0
"262166"	0	0	0	0	0	0	0	0	0	0.000346500346500347	0
"1105328"	0	0	0	0	0.00153139356814701	0.00195248942401562	0	0	0	0	0
"926362"	0	0	0	0	0	0	0	0.000432900432900433	0	0	0
"577170"	0	0.0042863266180883	0.000361141206211629	0	0	0	0	0	0	0	0
"275580"	0	0	0	0	0	0.00162707452001302	0	0	0	0	0
"258177"	0	0	0	0	0	0.000325414904002603	0	0	0.000353731871241599	0	0
"620319"	0	0	0	0	0.00102092904543134	0	0	0	0	0	0
"347367"	0	0	0	0	0	0	0	0	0	0.00173250173250173	0
"346291"	0	0.00042863266180883	0	0	0	0.000325414904002603	0	0	0	0.0173250173250173	0.000512032770097286
"1110191"	0	0	0	0	0.000510464522715671	0.00097624471200781	0	0	0	0	0
"170555"	0	0	0	0	0	0	0	0	0.000707463742483198	0	0
"564989"	0	0	0	0	0	0	0	0.0012987012987013	0	0	0
"275616"	0	0.00042863266180883	0.00216684723726977	0.000634115409004439	0.000510464522715671	0	0	0	0.000353731871241599	0	0
"276656"	0	0.00471495927989713	0.000361141206211629	0.000634115409004439	0.00153139356814701	0	0.000947268708556994	0	0	0	0
"826727"	0	0	0	0.0133164235890932	0	0	0	0	0	0	0
"839215"	0	0	0	0.00570703868103995	0.00306278713629403	0	0	0	0	0	0
"348821"	0	0	0.000361141206211629	0	0	0.000325414904002603	0	0	0.000353731871241599	0	0.00102406554019457
"421893"	0	0	0	0	0	0.000325414904002603	0	0	0	0	0
"186555"	0	0	0.000361141206211629	0	0.000510464522715671	0	0.000315756236185665	0.000432900432900433	0	0	0.00102406554019457
"352812"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"277293"	0	0.00128589798542649	0	0	0.0107197549770291	0	0	0	0.00389105058365759	0	0
"183480"	0	0	0	0	0	0	0.000315756236185665	0	0	0	0
"323583"	0	0	0	0	0	0.000325414904002603	0	0	0	0	0
"274521"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"348027"	0.0120845921450151	0.183883411915988	0.000722282412423258	0.0114140773620799	0.00969882593159775	0.00325414904002603	0.0097884433217556	0.406493506493507	0.055535903784931	0.0644490644490645	0.469022017409114
"167719"	0.000755287009063444	0	0	0	0	0	0	0	0	0	0
"673925"	0	0	0.00108342361863489	0.00126823081800888	0	0.00162707452001302	0.000315756236185665	0	0.0014149274849664	0	0.0102406554019457
"191958"	0	0	0	0	0	0	0	0	0.000353731871241599	0	0
"771177"	0	0	0	0	0	0.000650829808005207	0	0	0	0	0
"268043"	0	0.00300042863266181	0	0	0.000510464522715671	0	0	0	0	0.000346500346500347	0.00307219662058372
"846141"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"508788"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"1108422"	0	0	0	0	0.000510464522715671	0	0	0.000432900432900433	0	0	0
"69782"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"356226"	0.0128398791540786	0.017573939134162	0.00794510653665583	0.00507292327203551	0.0428790199081164	0.00097624471200781	0.00757814966845595	0.0108225108225108	0.00389105058365759	0.0114345114345114	0.00563236047107015
"4407703"	0	0.00085726532361766	0	0	0	0.000650829808005207	0	0	0	0	0.000512032770097286
"320972"	0	0.00214316330904415	0	0	0.000510464522715671	0	0	0	0	0	0
"343853"	0	0.00085726532361766	0.00108342361863489	0	0	0	0	0	0	0.000346500346500347	0
"199118"	0.000755287009063444	0	0	0	0	0	0	0	0	0	0
"334040"	0.0196374622356495	0.00171453064723532	0.00650054171180932	0	0.000510464522715671	0	0	0.0012987012987013	0	0	0.00512032770097286
"277204"	0	0.00085726532361766	0.000361141206211629	0	0	0	0	0	0	0	0
"4364243"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"195840"	0	0	0.000361141206211629	0	0	0	0.000631512472371329	0.000432900432900433	0	0	0
"725048"	0	0	0	0.000634115409004439	0	0	0	0	0	0	0
"330353"	0	0	0	0	0	0	0	0	0	0.00346500346500346	0
"186872"	0	0.00042863266180883	0.000361141206211629	0	0	0	0	0	0	0	0
"194656"	0	0	0	0.000634115409004439	0	0	0	0	0.000353731871241599	0	0
"359984"	0	0	0.000361141206211629	0	0	0	0	0	0	0	0
"345802"	0	0	0.00108342361863489	0	0	0	0.000631512472371329	0	0.000353731871241599	0	0.000512032770097286
"196386"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"355621"	0	0.00042863266180883	0	0	0	0	0.00315756236185665	0	0	0	0.00153609831029186
"416286"	0	0	0	0	0.000510464522715671	0.000325414904002603	0	0	0	0	0
"761408"	0	0	0	0	0	0.000650829808005207	0	0	0	0	0
"194429"	0.0936555891238671	0.0111444492070296	0.100397255326833	0	0.00102092904543134	0	0	0	0.00424478245489919	0.00242550242550243	0
"197013"	0	0	0	0	0	0.000650829808005207	0.00284180612567098	0	0	0.000693000693000693	0
"210056"	0	0	0	0	0	0	0	0	0	0	0.000512032770097286
"270480"	0	0	0.00180570603105814	0.00570703868103995	0	0.0660592255125285	0.00126302494474266	0	0	0.000346500346500347	0
"320070"	0	0	0	0	0	0	0.000315756236185665	0	0	0	0
"332560"	0	0	0.00144456482484652	0	0	0	0	0	0	0	0.000512032770097286
"1108595"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"1109844"	0.00528700906344411	0	0	0	0.00102092904543134	0.000325414904002603	0	0	0	0	0
"268865"	0	0.00085726532361766	0.00108342361863489	0.000634115409004439	0	0	0.000631512472371329	0.000432900432900433	0.00247612309869119	0	0.000512032770097286
"350188"	0	0	0	0	0.00153139356814701	0	0	0	0	0	0
"188355"	0	0	0	0	0	0	0	0	0	0	0.000512032770097286
"4483963"	0	0	0	0	0	0	0	0	0.204103289706403	0	0
"274148"	0	0.00085726532361766	0	0	0.000510464522715671	0	0	0	0	0	0
"556676"	0	0	0	0	0	0.000325414904002603	0	0	0	0	0
"289627"	0	0	0	0	0	0	0	0	0	0.000346500346500347	0
"234912"	0	0	0	0	0	0.000325414904002603	0	0	0	0.000346500346500347	0
"199698"	0	0.00085726532361766	0.00108342361863489	0	0	0	0	0.000432900432900433	0	0	0
"259922"	0.000755287009063444	0	0	0	0	0	0	0	0	0	0
"260205"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"185441"	0	0	0	0	0	0	0.000315756236185665	0	0.000353731871241599	0	0
"185185"	0	0	0	0	0	0	0.000315756236185665	0	0.00212239122744959	0	0
"329790"	0	0	0	0.00126823081800888	0	0	0	0	0	0	0
"835900"	0	0	0.00938967136150235	0.00634115409004439	0.0112302194997448	0.00195248942401562	0.00473634354278497	0	0.0275910859568447	0	0
"273705"	0	0	0	0	0	0	0	0	0	0	0.00204813108038914
"328905"	0	0	0	0.000634115409004439	0	0	0.000315756236185665	0	0	0	0
"275819"	0	0	0.000361141206211629	0	0	0	0	0	0	0	0.000512032770097286
"804526"	0	0	0	0	0.00255232261357836	0.000650829808005207	0	0	0	0	0
"213671"	0	0.00042863266180883	0	0	0.000510464522715671	0	0	0	0	0	0
"199354"	0	0.00557222460351479	0	0	0	0.000650829808005207	0	0	0	0	0
"303491"	0.00151057401812689	0	0	0	0	0	0	0.000432900432900433	0	0.00138600138600139	0
"556126"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"324985"	0	0	0.000722282412423258	0.00443880786303107	0.000510464522715671	0.000325414904002603	0	0	0.0014149274849664	0	0
"349372"	0	0.00300042863266181	0	0.000634115409004439	0	0	0	0	0.000353731871241599	0	0
"192673"	0	0	0	0	0	0	0.000315756236185665	0	0	0	0
"558019"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"338133"	0	0	0	0	0.000510464522715671	0	0	0.000865800865800866	0	0	0
"356012"	0	0.00042863266180883	0.000361141206211629	0.000634115409004439	0	0.000325414904002603	0	0.000432900432900433	0.000353731871241599	0	0.000512032770097286
"355175"	0	0	0.00108342361863489	0.00126823081800888	0.000510464522715671	0	0.000315756236185665	0	0.0014149274849664	0.0103950103950104	0
"189171"	0	0	0	0	0	0	0	0	0.000353731871241599	0	0
"268720"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"576400"	0	0	0	0.000634115409004439	0	0	0	0	0	0	0
"345635"	0	0.00085726532361766	0.000722282412423258	0	0.00204185809086269	0	0.000315756236185665	0	0.00389105058365759	0.00173250173250173	0
"260607"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"175563"	0	0	0	0	0.00102092904543134	0	0	0	0	0	0.000512032770097286
"1111570"	0	0	0	0	0	0.00162707452001302	0	0.000865800865800866	0	0	0
"273631"	0	0	0	0.000634115409004439	0.000510464522715671	0	0	0	0	0	0
"835872"	0	0	0	0	0.00816743236345074	0	0	0	0	0	0
"353026"	0	0	0	0.000634115409004439	0.00204185809086269	0	0	0	0	0	0
"747987"	0	0.00085726532361766	0	0	0	0.000650829808005207	0	0	0	0	0
"344329"	0	0.00342906129447064	0.00108342361863489	0.00697526949904883	0.00510464522715671	0.000325414904002603	0.000947268708556994	0.000865800865800866	0.0014149274849664	0.000693000693000693	0.000512032770097286
"826382"	0	0	0	0	0	0.000325414904002603	0	0	0	0	0
"274697"	0	0	0	0	0	0.00292873413602343	0	0	0	0	0
"198537"	0	0.00042863266180883	0	0	0	0	0	0	0	0	0
"273388"	0	0	0.000361141206211629	0	0	0	0	0	0	0	0
"354800"	0	0	0	0.000634115409004439	0	0	0	0	0	0	0
"232283"	0	0	0	0	0	0	0	0	0.000353731871241599	0	0
"263252"	0	0.00042863266180883	0.000361141206211629	0	0	0	0	0	0	0	0
"190473"	0	0	0	0	0	0	0	0	0.000353731871241599	0	0
"259846"	0	0	0	0	0	0.00097624471200781	0.000315756236185665	0	0	0	0
"274965"	0	0	0	0	0	0	0	0	0.000353731871241599	0	0
"276044"	0	0	0	0	0	0	0.000315756236185665	0	0	0	0.00204813108038914
"276511"	0	0.00042863266180883	0	0	0	0	0	0	0	0	0.000512032770097286
"829401"	0	0	0	0	0	0.000325414904002603	0.00505209977897063	0	0	0	0
"179719"	0	0	0	0.00126823081800888	0	0	0	0	0	0	0
"331737"	0.00151057401812689	0.00300042863266181	0.000361141206211629	0.00380469245402663	0.00102092904543134	0.000650829808005207	0	0.000432900432900433	0	0.00173250173250173	0.00460829493087558
"207462"	0	0	0.000361141206211629	0	0	0	0	0	0	0	0
"1111882"	0	0	0	0	0.000510464522715671	0.000325414904002603	0	0	0	0	0
"264534"	0.000755287009063444	0	0.00397255326832792	0.000634115409004439	0.000510464522715671	0	0	0	0.00176865935620799	0.00277200277200277	0
"419601"	0	0	0	0	0	0.00097624471200781	0	0	0	0	0
"275563"	0	0	0	0	0	0	0.000315756236185665	0	0	0	0
"303574"	0	0	0	0	0	0	0	0	0	0.000346500346500347	0
"277215"	0	0.00042863266180883	0	0.00380469245402663	0	0	0.00473634354278497	0.000432900432900433	0	0.000346500346500347	0
"350763"	0	0	0	0.00126823081800888	0.000510464522715671	0.000650829808005207	0	0	0	0	0
"4389435"	0.00528700906344411	0.00042863266180883	0.00722282412423257	0.0298034242232086	0.00867789688616641	0.0130165961601041	0.0173665929902116	0.0012987012987013	0.0130880792359392	0.00207900207900208	0.000512032770097286
"114024"	0	0	0	0.000634115409004439	0.000510464522715671	0.000325414904002603	0	0	0	0	0
"353657"	0	0	0	0.000634115409004439	0.000510464522715671	0	0	0	0	0	0
"352049"	0	0	0	0	0	0.000650829808005207	0	0	0	0	0
"270984"	0.00453172205438067	0	0.00469483568075117	0	0.000510464522715671	0.000325414904002603	0	0.000865800865800866	0.00530597806862398	0.00381150381150381	0.00870455709165387
"1105038"	0	0	0	0	0.0035732516590097	0.00260331923202083	0	0	0	0	0
"314284"	0	0.00042863266180883	0.0108342361863489	0.00253646163601776	0	0	0	0	0.0127343473646976	0.0097020097020097	0.00153609831029186
"259195"	0	0	0	0	0	0.000325414904002603	0	0.000432900432900433	0	0	0
"273136"	0	0	0	0.00126823081800888	0.000510464522715671	0	0	0	0.0010611956137248	0	0
"277364"	0	0	0.000722282412423258	0	0	0	0	0	0	0	0
"988358"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"196020"	0	0	0	0.00126823081800888	0.000510464522715671	0	0	0	0	0	0
"271804"	0	0	0.000361141206211629	0	0	0.000325414904002603	0	0	0.000353731871241599	0	0
"705337"	0	0	0	0	0	0.00260331923202083	0	0	0	0	0
"195711"	0	0	0	0.000634115409004439	0	0	0	0	0.0010611956137248	0	0
"263839"	0	0	0	0	0	0	0	0	0.000353731871241599	0	0
"277946"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"177621"	0	0	0	0.000634115409004439	0.00204185809086269	0	0	0	0	0	0
"2233608"	0	0	0	0	0	0	0.000315756236185665	0	0	0	0
"842596"	0	0	0	0	0	0.000325414904002603	0	0	0	0	0
"825939"	0	0	0	0.00190234622701332	0	0	0	0	0	0	0
"592514"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"304080"	0.00151057401812689	0.00085726532361766	0	0.00126823081800888	0.00102092904543134	0	0	0	0	0	0.00102406554019457
"276414"	0.000755287009063444	0	0.00866738894907909	0	0	0	0	0	0	0	0
"331013"	0	0.00085726532361766	0.000361141206211629	0	0	0	0	0.000432900432900433	0	0	0
"260375"	0	0	0.00108342361863489	0	0	0.000325414904002603	0	0	0.0010611956137248	0	0
"273687"	0	0	0	0.000634115409004439	0	0	0	0	0	0	0
"182537"	0	0	0.000361141206211629	0	0	0	0	0	0	0	0
"331782"	0.000755287009063444	0	0.000361141206211629	0	0.00153139356814701	0	0.000315756236185665	0	0	0	0
"186464"	0	0	0	0	0	0	0	0	0.000353731871241599	0	0
"261574"	0	0	0	0.000634115409004439	0.00153139356814701	0	0	0	0	0	0
"411486"	0	0	0	0	0	0	0	0	0	0.000346500346500347	0
"291711"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"264572"	0	0	0	0	0	0.000650829808005207	0	0	0.000353731871241599	0	0
"250270"	0	0	0	0.00126823081800888	0	0	0.000315756236185665	0.000432900432900433	0	0	0
"268962"	0	0.00214316330904415	0.000361141206211629	0	0.00204185809086269	0	0.000315756236185665	0	0	0	0
"797021"	0	0	0	0	0	0	0.000315756236185665	0	0	0	0
"339791"	0	0	0	0.00126823081800888	0	0	0	0	0.0169791298195967	0	0.000512032770097286
"192664"	0	0	0.000722282412423258	0	0	0.000325414904002603	0	0	0	0	0
"303076"	0.000755287009063444	0	0.000361141206211629	0	0	0	0	0	0	0	0
"264437"	0	0.00042863266180883	0	0	0	0	0	0	0	0	0
"175847"	0	0	0	0	0	0	0.000315756236185665	0	0	0	0
"753891"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"354097"	0	0	0.000361141206211629	0	0	0	0.000315756236185665	0	0.000353731871241599	0	0.000512032770097286
"175706"	0	0	0	0	0	0	0.000631512472371329	0	0.00247612309869119	0.000346500346500347	0
"783719"	0	0	0	0.000634115409004439	0	0	0	0	0	0	0
"269019"	0	0	0	0	0	0.000325414904002603	0	0	0.000353731871241599	0	0
"348142"	0	0	0	0.000634115409004439	0.00153139356814701	0	0	0	0.000707463742483198	0	0.00102406554019457
"356590"	0	0.00257179597085298	0.000361141206211629	0	0.00153139356814701	0	0.000947268708556994	0	0.000353731871241599	0	0.00256016385048643
"4296496"	0	0	0	0	0	0	0.000315756236185665	0	0	0	0
"408877"	0	0	0	0	0.00102092904543134	0	0	0	0	0	0
"356455"	0	0	0	0.00380469245402663	0	0	0	0	0	0	0
"416341"	0	0	0	0.000634115409004439	0	0	0	0	0	0	0
"957807"	0	0	0	0	0.0188871873404798	0.00520663846404165	0	0	0	0	0
"333178"	0	0	0	0	0	0	0	0	0	0.00138600138600139	0
"188158"	0	0.00085726532361766	0	0	0	0	0	0	0.0014149274849664	0	0
"465433"	0	0	0	0	0.00102092904543134	0	0	0	0	0	0
"273459"	0	0	0	0	0	0	0	0	0.000353731871241599	0	0.000512032770097286
"346267"	0	0.00171453064723532	0	0	0	0	0	0	0.00212239122744959	0	0.00153609831029186
"197139"	0	0	0	0	0	0	0	0.000432900432900433	0	0	0
"3694599"	0	0	0	0.00126823081800888	0.00408371618172537	0	0	0	0.000353731871241599	0	0.003584229390681
"350579"	0	0	0	0	0	0.000325414904002603	0	0	0	0	0
"384555"	0.000755287009063444	0.00942991855979426	0.00722282412423257	0	0.000510464522715671	0	0	0.000432900432900433	0.000353731871241599	0	0
"275218"	0	0	0	0.000634115409004439	0.00102092904543134	0	0	0	0.000353731871241599	0	0
"1106614"	0	0	0	0	0.000510464522715671	0.000650829808005207	0	0	0	0	0
"187759"	0	0	0	0.000634115409004439	0	0	0	0	0	0	0
"356052"	0	0.0184312044577797	0.000361141206211629	0	0	0.00618288317604946	0.000315756236185665	0.0025974025974026	0	0	0
"271734"	0.00151057401812689	0	0	0.00253646163601776	0.00102092904543134	0	0	0.000432900432900433	0.000353731871241599	0	0.00307219662058372
"820458"	0	0	0	0	0.000510464522715671	0	0	0	0	0	0
"4308591"	0	0	0	0	0	0	0	0	0	0	0.000512032770097286
"356055"	0.000755287009063444	0.00128589798542649	0	0	0	0	0.000631512472371329	0	0	0	0.00153609831029186
"550814"	0	0.00128589798542649	0	0	0	0	0	0	0	0	0
"180725"	0	0	0	0	0.000510464522715671	0	0	0	0.000353731871241599	0	0
"326315"	0.00226586102719033	0	0.0664499819429397	0	0	0	0	0.00173160173160173	0	0.000346500346500347	0.00153609831029186
"306275"	0	0	0	0	0.00204185809086269	0	0	0	0	0	0
"275069"	0	0	0	0	0.00255232261357836	0	0	0	0	0	0
"196578"	0	0	0.00108342361863489	0.000634115409004439	0.000510464522715671	0	0	0	0.00707463742483198	0	0.00153609831029186
"267045"	0.0324773413897281	0.037719674239177	0.00975081256771398	0.00443880786303107	0.00663603879530373	0.00130165961601041	0.000315756236185665	0.00692640692640693	0.0102582242660064	0.00415800415800416	0.010752688172043
"193723"	0	0	0.00108342361863489	0	0	0	0	0	0	0	0
"267042"	0	0	0.000361141206211629	0	0	0.000650829808005207	0.00189453741711399	0	0	0	0
"338778"	0	0	0	0.00190234622701332	0	0	0	0	0	0	0
"444649"	0	0	0	0	0	0	0	0	0	0	0.000512032770097286
"270519"	0	0	0	0	0	0	0	0.0012987012987013	0	0	0.000512032770097286
"186162"	0	0	0.000361141206211629	0	0	0.000325414904002603	0	0	0.000707463742483198	0	0
