"DS_2A"	"DS_2C"	"DS_2E"	"DS_3A"	"DS_3C"	"DS_3E"	"FS_1A"	"FS_1C"	"FS_1E"	"FS_2A"	"FS_2C"	"FS_3A"	"FS_3C"	"FS_3E"
"890463"	0	0	0.000310752019888129	0.000132205182443152	0	0	0	0	0	0	0	0	0	0
"873887"	0	0	0	0	0	0	0	0.00018152114721365	0	0	0	0	0	0
"755581"	0	0.000231535077564251	0.000103584006629376	0	0	0	0.000277289952860708	0	8.25900231252065e-05	0.000244997958350347	0.000223713646532438	9.07770515613653e-05	0	0
"113180"	0	0	0.000310752019888129	0	0.000226142017186793	0	0	0	0	0	0	0	0	0
"99527"	0	0	0	0.000396615547329455	0	0	0	0	0	0	0	0	0	0
"200751"	0	0.00115767538782125	0.000207168013258753	0	0	0	0.000462149921434513	0.00018152114721365	0	0	0.000223713646532438	0.000272331154684096	0.000100542931831892	0
"204059"	0.00826719576719577	0.00104190784903913	0.00911539258338512	0.00647805393971444	0.00848032564450475	0.00975795209732607	0.000554579905721416	0.00018152114721365	0.000578130161876445	0.000898325847284606	0.00123042505592841	0.00136165577342048	0.00100542931831892	0.00126728110599078
"203001"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"160268"	0.00115740740740741	0.000115767538782125	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"509622"	0.00512566137566138	0.0210696920583468	0.00600787238450383	0.00621364357482813	0.00565355042966983	0.00722341908503358	0.0179314169516591	0.010891268832819	0.0313842087875785	0.0115149040424663	0.010178970917226	0.0134350036310821	0.0180977277297406	0.0244239631336406
"810997"	0	0	0	0	0	0	0	0.00018152114721365	0	0	0	0	0	0
"588933"	0	0	0	0	0	0	0	0	8.25900231252065e-05	0	0	0	0	0
"1119166"	0	0	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"245713"	0	0	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"1038865"	0.000496031746031746	0.000578837693910627	0	0.000264410364886304	0	0.000126726650614624	0.000184859968573805	0	0.000247770069375619	0.000163331972233565	0.000111856823266219	0	0	0
"808919"	0	0.000115767538782125	0.000207168013258753	0.000132205182443152	0	0	9.24299842869027e-05	0.000363042294427301	0.000165180046250413	0.000244997958350347	0.000559284116331096	0.000453885257806826	0.000402171727327569	0.000460829493087558
"538998"	0.00198412698412698	0.00289418846955314	0.00103584006629376	0.00436277102062401	0.00214834916327454	0.00240780636167786	0.00249560957574637	0.00326738064984571	0.00214734060125537	0.00155165373621886	0.000447427293064877	0.00517429193899782	0.00492660365976272	0.00529953917050691
"2841300"	0	0.000115767538782125	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"4459144"	0	0	0	0	0	0	0	0.00018152114721365	0	8.16659861167824e-05	0	0	0	0
"575014"	0	0	0	0	0	0	0	0	8.25900231252065e-05	0	0.000111856823266219	0	0	0
"1103391"	0.00462962962962963	0.00208381569807826	0.0035218562253988	0.000661025912215759	0.00146992311171416	0.00101381320491699	0.00101672982715593	0.0018152114721365	0.000412950115626032	0.000653327888934259	0.00279642058165548	0.000453885257806826	0.000201085863663784	0.000576036866359447
"2708428"	0.000165343915343915	0	0.000103584006629376	0	0	0	0.000277289952860708	0	0	0.000326663944467129	0.000111856823266219	9.07770515613653e-05	0.000100542931831892	0
"1079481"	0	0	0	0	0.000113071008593397	0	0	0	0	0	0	0	0	0
"210633"	0.000165343915343915	0	0	0	0	0	0	0	0.000165180046250413	0	0.000111856823266219	9.07770515613653e-05	0.000100542931831892	0.000115207373271889
"1131533"	0.000661375661375661	0.000578837693910627	0	0	0.000113071008593397	0	0.000369719937147611	0	0.000247770069375619	0.000244997958350347	0.000671140939597315	0	0.000100542931831892	0
"1049393"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"656774"	0	0	0	0	0	0	0	0	0	0	0.000111856823266219	0	0	0
"809354"	0.000330687830687831	0.000231535077564251	0.000414336026517506	0	0	0	0	0	0	0	0	0	0	0
"1122363"	0.000496031746031746	0.000347302616346376	0.000310752019888129	0.000396615547329455	0.00033921302578019	0	0	0	0	0	0	0	0.000100542931831892	0
"4429158"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"226049"	0	0.000115767538782125	0.000103584006629376	0.000396615547329455	0.00033921302578019	0.000760359903687746	0.00129401978001664	0.000726084588854602	0.000412950115626032	0.000163331972233565	0.000111856823266219	0.000181554103122731	0.000402171727327569	0.000230414746543779
"246742"	0.000165343915343915	0.000115767538782125	0.000414336026517506	0	0.000113071008593397	0	0.000277289952860708	0.00163369032492285	0.000165180046250413	0.000244997958350347	0	9.07770515613653e-05	0.000100542931831892	0
"200629"	0	0	0	0	0	0	0	0	0	0	0	9.07770515613653e-05	0	0
"193894"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"1021365"	0	0	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"698517"	0.00529100529100529	0.00625144709423478	0.00600787238450383	0.00132205182443152	0.0033921302578019	0.000253453301229249	0	0	0	0	0	0	0	0
"211106"	0	0	0.000103584006629376	0	0	0	0.000184859968573805	0.00018152114721365	0	0	0	0.000181554103122731	0	0
"4340386"	0	0	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"2353709"	0	0	0	0	0	0	0	0	0	0	0.000111856823266219	0	0	0
"320782"	0.000165343915343915	0	0	0	0	0	0	0	0	0	0	0	0	0
"534885"	0.000496031746031746	0	0	0.000132205182443152	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"568461"	0.000330687830687831	0.000578837693910627	0.00165734410607002	0.000793231094658911	0.000113071008593397	0.000506906602458497	0.000739439874295221	0.00127064803049555	0.00189957053187975	0.00146998775010208	0.00111856823266219	0.0020878721859114	0.00140760104564649	0.000806451612903226
"564526"	0.000165343915343915	0	0	0	0	0	0	0	0	0	0	0	0.000100542931831892	0
"210450"	0	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"1131213"	0	0.000115767538782125	0.000207168013258753	0.000793231094658911	0.000113071008593397	0.000506906602458497	0	0	0	0	0	0	0	0
"179040"	0	0	0	0	0	0	0	0.00018152114721365	0	0	0	0	0	0
"1107976"	0	0	0.000207168013258753	0.000264410364886304	0	0	0	0	8.25900231252065e-05	8.16659861167824e-05	0.000223713646532438	0.000363108206245461	0.000201085863663784	0.000576036866359447
"103478"	0	0	0.00145017609281127	0	0	0	0	0	0	0	0	0	0	0
"321022"	0.000330687830687831	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"1144365"	0	0	0	0	0	0	0	0	0	0	0	0	0.000100542931831892	0
"119236"	0.000165343915343915	0.000115767538782125	0	0.000396615547329455	0.000226142017186793	0.000126726650614624	0.000277289952860708	0.000544563441640951	8.25900231252065e-05	0.000244997958350347	0	0.000272331154684096	0.000201085863663784	0.000230414746543779
"555970"	0	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"804682"	0	0.000115767538782125	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"1491"	0.000165343915343915	0	0	0	0	0	0	0	0	0	0	0	0	0
"4311393"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"238997"	0	0	0	0.000132205182443152	0.000226142017186793	0	0	0	0	0	0	0	0	0
"225406"	0	0	0	0	0	0	0	0	8.25900231252065e-05	8.16659861167824e-05	0	0	0	0
"4362819"	0.000330687830687831	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"4035617"	0	0	0	0	0	0	0.000277289952860708	0	0	8.16659861167824e-05	0	0	0	0
"398721"	0.000330687830687831	0.000347302616346376	0.000310752019888129	0.000132205182443152	0.000226142017186793	0	0.00157130973287735	0.00163369032492285	0.00140403039312851	0.00163331972233565	0.000671140939597315	0.000998547567175018	0.000402171727327569	0.000806451612903226
"208779"	0.000330687830687831	0.000347302616346376	0.000932256059664388	0.000528820729772607	0.00033921302578019	0.000380179951843873	9.24299842869027e-05	0	0.000165180046250413	0.000571661902817476	0.000559284116331096	0.000363108206245461	0.000100542931831892	0.000230414746543779
"931643"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"79038"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"219058"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"1121144"	0	0.000115767538782125	0.000103584006629376	0	0	0.000253453301229249	0	0	8.25900231252065e-05	0	0.000111856823266219	0	0	0
"564487"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"731014"	0.00181878306878307	0.000347302616346376	0.00165734410607002	0.00105764145954521	0.000452284034373587	0.000253453301229249	9.24299842869027e-05	0.00018152114721365	0	0	0.000335570469798658	0.000453885257806826	0.00170922984114217	0.000576036866359447
"156353"	0	0.000115767538782125	0.000103584006629376	0	0	0	0	0	0	0.000244997958350347	0.000111856823266219	0	0	0
"4351849"	0	0	0.000103584006629376	0	0	0	0	0	8.25900231252065e-05	0	0.000111856823266219	0	0	0
"587789"	0	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"4354098"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0	0.000181554103122731	0	0
"1107029"	0	0	0.000103584006629376	0	0	0	0.000184859968573805	0	0.000165180046250413	0.000326663944467129	0	0	0.000100542931831892	0
"970359"	0.00132275132275132	0.00393609631859227	0.00238243215247566	0.00211528291909043	0.00124378109452736	0.00101381320491699	0.00249560957574637	0.00272281720820476	0.00272547076313181	0.00457329522253981	0.00883668903803132	0.00726216412490922	0.00361954554594812	0.00794930875576037
"237887"	0.000496031746031746	0.000115767538782125	0.000207168013258753	0.000132205182443152	0.000113071008593397	0	0	0	8.25900231252065e-05	0	0.000223713646532438	0	0	0.000345622119815668
"202068"	0.000165343915343915	0	0	0	0	0	0	0	0	0	0	0	0	0
"14457"	0.000165343915343915	0	0	0	0	0	0	0	0	0	0	0	0	0
"568917"	0.000165343915343915	0.000115767538782125	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0.000115207373271889
"3905299"	0.000165343915343915	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"4326776"	0	0	0	0	0	0	0	0	0	0	0	9.07770515613653e-05	0	0
"530501"	0	0	0	0	0	0	0	0	0	0	0.000111856823266219	0	0	0
"544334"	0	0.000115767538782125	0	0	0	0	0	0	0	0.000163331972233565	0	0	0	0
"331521"	0	0	0.00103584006629376	0	0	0	0	0	0	0	0	0	0	0
"879831"	0	0	0	0.000132205182443152	0	0	0	0	0	0	0	0	0	0
"3270631"	0	0	0	0	0	0	0.000277289952860708	0	0.000165180046250413	8.16659861167824e-05	0.000111856823266219	0.000272331154684096	0	0
"516306"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0.000111856823266219	0	0	0
"2216505"	0	0	0.000310752019888129	0	0	0	0	0	0	0	0	0	0	0
"2788508"	0	0	0	0	0	0	0	0.00018152114721365	0	0	0	0	0	0
"4435098"	0	0	0	0	0	0	0	0	0	0	0	9.07770515613653e-05	0	0
"2216508"	0.000330687830687831	0.000347302616346376	0.000310752019888129	0	0	0	9.24299842869027e-05	0	0	8.16659861167824e-05	0.000335570469798658	0	0	0
"573764"	0	0	0	0	0	0	9.24299842869027e-05	0	0	8.16659861167824e-05	0.000223713646532438	0	0.000100542931831892	0.000115207373271889
"4472969"	0	0	0	0	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"769731"	0	0.000347302616346376	0.000207168013258753	0	0	0	0	0.00018152114721365	0	0	0	0	0	0
"30355"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"2625114"	0.000826719576719577	0.000926140310257004	0.00145017609281127	0.00105764145954521	0.00101763907734057	0.00114053985553162	0.00184859968573805	0.00344890179705936	0.00272547076313181	0.00212331563903634	0.00212527964205817	0.00163398692810458	0.00361954554594812	0.00195852534562212
"285726"	0.000330687830687831	0.000347302616346376	0.000310752019888129	0.00264410364886304	0.00418362731795568	0.00114053985553162	0.000184859968573805	0.00018152114721365	8.25900231252065e-05	8.16659861167824e-05	0.000559284116331096	0	0.000502714659159461	0
"4454013"	0.000165343915343915	0	0	0	0	0	0	0	0	0	0	0	0	0
"222985"	0.000165343915343915	0.000115767538782125	0	0.000132205182443152	0.00033921302578019	0	0.000277289952860708	0.00018152114721365	0.000330360092500826	8.16659861167824e-05	0.000335570469798658	0.000272331154684096	0.000402171727327569	0.000460829493087558
"4453684"	0	0	0	0	0	0	0	0.000726084588854602	0	8.16659861167824e-05	0.000335570469798658	9.07770515613653e-05	0.000201085863663784	0
"1108632"	0.000992063492063492	0	0.000414336026517506	0	0	0	0	0	0	0	0	0	0	0
"941498"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"145578"	0.000496031746031746	0	0	0	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"1117006"	0.000165343915343915	0.000115767538782125	0	0	0	0	0	0	0	0	0	9.07770515613653e-05	0	0
"818838"	0	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"916108"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"532928"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"511230"	0	0	0.000517920033146882	0.000132205182443152	0	0	0.000277289952860708	0	0	0	0	0	0	0
"589946"	0.000165343915343915	0	0	0	0	0	0	0	0	0	0	0	0	0
"4357324"	0	0	0	0	0.000226142017186793	0	0	0	0	0	0	0	0	0
"237523"	0	0.000231535077564251	0	0.000793231094658911	0.000904568068747173	0.000253453301229249	0.000184859968573805	0	8.25900231252065e-05	0.000326663944467129	0.000223713646532438	0.000181554103122731	0.000402171727327569	0.000230414746543779
"4112169"	0	0	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"156776"	0.000330687830687831	0.000810372771474878	0	0	0.000113071008593397	0	9.24299842869027e-05	0	8.25900231252065e-05	0.000326663944467129	0.000111856823266219	0.000363108206245461	0.000402171727327569	0.000460829493087558
"206632"	0.000826719576719577	0.000347302616346376	0.00103584006629376	0.00277630883130619	0.00305291723202171	0.00152071980737549	0.00536093908864035	0.0014521691777092	0.00140403039312851	0.00171498570845243	0.00134228187919463	0.00762527233115468	0.00683691936456867	0.00933179723502304
"144695"	0	0.000463070155128502	0.000103584006629376	0.000132205182443152	0.000791497060153777	0	9.24299842869027e-05	0	0	8.16659861167824e-05	0	0	0.000100542931831892	0
"151172"	0.000330687830687831	0	0	0	0	0	0	0	0	0	0	0	0	0
"4477998"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"1094340"	0	0	0	0	0	0	0.000554579905721416	0	8.25900231252065e-05	0	0	0	0	0
"4344421"	0	0	0	0	0.000113071008593397	0	0	0	0	0	0	0	0	0
"224203"	0	0.000115767538782125	0.000207168013258753	0.000396615547329455	0	0.000253453301229249	0.000277289952860708	0.000726084588854602	0	0	0	0	0	0
"4309683"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"845304"	0	0	0	0	0	0	0	0	8.25900231252065e-05	0	0	0	0	0
"992510"	0.000165343915343915	0.000231535077564251	0	0	0	0	0	0	0	0	0	0	0	0
"1081231"	0	0	0	0	0	0	0.000184859968573805	0.00018152114721365	0	0	0.000111856823266219	0	0.000100542931831892	0
"3056348"	0.000165343915343915	0	0.000207168013258753	0	0	0	0	0.00018152114721365	8.25900231252065e-05	8.16659861167824e-05	0	0	0.000100542931831892	0
"550834"	0	0	0	0	0.000113071008593397	0	0	0	8.25900231252065e-05	0	0.000111856823266219	0	0	0
"28089"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"540510"	0.000826719576719577	0.000463070155128502	0.000310752019888129	0.00171866737176097	0.00248756218905473	0.00215435306044861	0	0	0	0	0	0	0	0
"838629"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"721637"	0	0	0	0	0	0	0	0	0.000165180046250413	0	0	9.07770515613653e-05	0	0
"214749"	0	0	0.00300393619225192	0	0.00033921302578019	0.000253453301229249	0	0	0	0	0	0	0	0
"524618"	0	0	0	0	0	0	0	0.00018152114721365	0	0	0	0	0	0
"189151"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115207373271889
"244994"	0	0	0	0	0	0.000253453301229249	0	0	0	0	0	0	0.000100542931831892	0.000115207373271889
"1000654"	0	0	0	0	0	0	0	0.00018152114721365	0	0	0	0	0	0
"4375802"	0	0	0	0.000264410364886304	0.00067842605156038	0.00101381320491699	0	0	0	0	0	0	0	0
"677064"	0	0	0	0	0	0	0	0	8.25900231252065e-05	0	0	0	0	0
"812224"	0.000165343915343915	0	0	0.000132205182443152	0	0	0	0	0	0	0.000111856823266219	0	0	0
"812595"	0	0	0	0	0.000452284034373587	0.000126726650614624	0.000369719937147611	0.000363042294427301	0.000412950115626032	0.000163331972233565	0.000559284116331096	9.07770515613653e-05	0	0.000115207373271889
"729349"	0	0	0	0	0	0	0	0	0	0	0.000111856823266219	0	0	0
"359365"	0.000165343915343915	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"1131894"	0	0	0	0	0	0	0	0	0	0.000163331972233565	0	0	0	0
"590091"	0.000165343915343915	0	0	0	0	0	0.000554579905721416	0	0.000247770069375619	0.000898325847284606	0.000111856823266219	9.07770515613653e-05	0	0
"1134925"	0	0	0.00269318417236379	0	0	0	0	0	0	0	0	0	0	0
"256413"	0.000165343915343915	0.000578837693910627	0	0	0	0	0	0	0	0	0	0	0	0
"1074016"	0.000330687830687831	0	0.000621504039776259	0	0	0	0.00517607912006655	0	0.000578130161876445	0.00220498162515312	0.00357941834451902	0	0	0
"928195"	0	0	0.000103584006629376	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"641818"	0	0	0	0.00105764145954521	0.000226142017186793	0	0	0	0	0	0	0	0	0
"1058769"	0	0	0	0	0	0.000126726650614624	0.000184859968573805	0	0	0.000163331972233565	0.000335570469798658	0	0.000100542931831892	0.000230414746543779
"735771"	0	0	0	0	0	0	0	0	0	0	0	0	0.000100542931831892	0
"782387"	0.000165343915343915	0	0	0	0	0.000126726650614624	0	0	0	0	0.000223713646532438	0	0	0
"212594"	0.000330687830687831	0	0.000207168013258753	0.000528820729772607	0.000904568068747173	0.00088708655430237	0	0	0	0	0.000223713646532438	0.000453885257806826	0	0
"4334834"	0	0.000463070155128502	0	0.000132205182443152	0.00067842605156038	0.000380179951843873	0	0	8.25900231252065e-05	8.16659861167824e-05	0.000111856823266219	9.07770515613653e-05	0.000201085863663784	0.000115207373271889
"680608"	0.000165343915343915	0.000115767538782125	0	0	0	0	0	0.00018152114721365	0	0	0	0	0	0
"988377"	0.000165343915343915	0	0	0.000264410364886304	0	0	0	0	0	0	0	0	0	0
"512378"	0	0	0	0	0	0.000380179951843873	0	0	0	0	0.000111856823266219	0	0	0
"832674"	0.000330687830687831	0.000115767538782125	0.000517920033146882	0	0.000226142017186793	0.000126726650614624	0.000462149921434513	0	0.000165180046250413	0	0.000111856823266219	0	0	0
"863942"	0.000330687830687831	0	0	0	0	0	0	0	0	0	0	0	0	0
"4364519"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0.000100542931831892	0
"1118758"	0.000661375661375661	0.000347302616346376	0	0	0	0	0	0	0	0	0	0	0	0
"209415"	0	0	0.000207168013258753	0	0.000226142017186793	0.000126726650614624	0.000277289952860708	0	8.25900231252065e-05	0	0	0.000363108206245461	0.000301628795495677	0.000230414746543779
"257270"	0.000165343915343915	0	0	0.000132205182443152	0	0	0.000184859968573805	0.00018152114721365	0	0	0.000111856823266219	9.07770515613653e-05	0	0
"500261"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115207373271889
"533540"	0	0	0.000310752019888129	0	0	0.000253453301229249	0	0	0	0	0	0	0.000100542931831892	0
"331849"	0.000330687830687831	0	0	0	0	0	0	0	8.25900231252065e-05	0	0	0	0	0
"2867525"	0	0.000115767538782125	0	0.000528820729772607	0.000113071008593397	0.000380179951843873	0	0	0	0.000244997958350347	0	0	0	0
"4327558"	0	0	0.000414336026517506	0	0	0	0	0	0	0	0	0	0	0
"1126251"	0	0	0	0	0	0	9.24299842869027e-05	0	0	8.16659861167824e-05	0	0	0.000100542931831892	0.000115207373271889
"589233"	0.00380291005291005	0.00266265339198889	0.00196809612595815	0.00290851401374934	0.00203527815468114	0.00164744645799012	0.0033274794343285	0.00508259212198221	0.00528576148001321	0.00351163740302164	0.0023489932885906	0.00789760348583878	0.00563040418258596	0.00702764976958525
"666440"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"4314932"	0.000330687830687831	0	0.0155376009944065	0	0	0	0	0	0	0	0.000111856823266219	0	0	0
"994823"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"4327554"	0.000330687830687831	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"533198"	0.000330687830687831	0	0	0	0.000113071008593397	0.000126726650614624	0	0	0	0	0	0	0	0
"553562"	0.000165343915343915	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"250626"	0	0	0	0	0.00113071008593397	0	0	0	0	0	0	0	0	0
"155216"	0.000992063492063492	0.000231535077564251	0.00383260824528693	0.000793231094658911	0.00260063319764812	0.000506906602458497	0	0	0	0.000326663944467129	0.000447427293064877	0.000272331154684096	0.000402171727327569	0.000230414746543779
"784415"	0	0.000115767538782125	0.000103584006629376	0	0	0	0	0.000544563441640951	0.000495540138751239	8.16659861167824e-05	0.000111856823266219	9.07770515613653e-05	0	0
"1108211"	0	0	0	0.000264410364886304	0	0.000253453301229249	9.24299842869027e-05	0	0.000412950115626032	0	0.000559284116331096	0.000272331154684096	0	0.000115207373271889
"46444"	0	0	0.000103584006629376	0	0.000226142017186793	0	0	0.00018152114721365	0	0	0.000111856823266219	0	0.000100542931831892	0
"704748"	0.000496031746031746	0.000694605232692753	0.000828672053035011	0.00185087255420412	0.00418362731795568	0.00126726650614624	0	0	8.25900231252065e-05	0	0	0.000272331154684096	0	0
"4614"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"1688707"	0	0	0.000103584006629376	0	0.000226142017186793	0	9.24299842869027e-05	0	0	0	0	0	0	0
"1111109"	0.000330687830687831	0.000578837693910627	0.000310752019888129	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"1108941"	0.000330687830687831	0.000231535077564251	0.000517920033146882	0.00237969328397673	0.00260063319764812	0.00240780636167786	0	0	0	0	0	0	0	0
"4483035"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115207373271889
"572368"	0	0	0	0.000264410364886304	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"1143645"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230414746543779
"215343"	0.000165343915343915	0.000231535077564251	0.000207168013258753	0	0	0	9.24299842869027e-05	0	8.25900231252065e-05	0	0.000335570469798658	0	0	0
"1129425"	0.000330687830687831	0.000231535077564251	0.000103584006629376	0.000132205182443152	0	0	0	0	0	0	0	0	0	0
"202224"	0.000165343915343915	0	0.000207168013258753	0.000132205182443152	0	0.000126726650614624	0.000184859968573805	0	8.25900231252065e-05	0	0	9.07770515613653e-05	0	0
"1131545"	0.000826719576719577	0.000347302616346376	0.00103584006629376	0.000132205182443152	0.000113071008593397	0.000126726650614624	0.000739439874295221	0.0010891268832819	0.000247770069375619	0.000734993875051041	0.000447427293064877	0.000363108206245461	0.000502714659159461	0.000230414746543779
"635391"	0.000330687830687831	0.000231535077564251	0	0	0	0	0	0	0	0	0	0	0	0
"2429421"	0	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"153442"	0.000661375661375661	0	0	0	0.000113071008593397	0	0	0	0	8.16659861167824e-05	0	0	0	0
"850137"	0	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"152462"	0	0	0	0	0	0	0	0.0010891268832819	0	0	0	0	0	0
"939546"	0.00115740740740741	0.000463070155128502	0.000621504039776259	0.00171866737176097	0.00271370420624152	0.00202762640983399	0	0	0	0	0	0	0	0
"514316"	0.000826719576719577	0	0.000310752019888129	0.000528820729772607	0	0.000253453301229249	0.000277289952860708	0.000907605736068252	0.000247770069375619	0.00204164965291956	0.000782997762863535	0.00127087872185911	0.00120651518198271	0
"828722"	0	0	0.000103584006629376	0	0	0	0	0	0	8.16659861167824e-05	0	0	0	0
"850135"	0.000330687830687831	0	0.000103584006629376	0	0	0	0	0	8.25900231252065e-05	0.000163331972233565	0	0	0	0
"1086282"	0	0	0	0	0	0	0	0	0	0	0.000111856823266219	0	0	0
"1104749"	0	0	0	0	0	0	0	0.000363042294427301	0	0	0	0	0	0
"358785"	0	0	0	0	0	0.000380179951843873	0	0	0	0	0	0	0	0
"361111"	0	0	0.000207168013258753	0	0	0	0	0	0	0	0	0	0	0
"235634"	0	0.000578837693910627	0.000103584006629376	0.000132205182443152	0.00033921302578019	0	0.000369719937147611	0.000363042294427301	8.25900231252065e-05	0.000571661902817476	0.000782997762863535	9.07770515613653e-05	0.000301628795495677	0
"560752"	0.000165343915343915	0	0	0.000132205182443152	0.000113071008593397	0.000126726650614624	0	0	0	0	0	0.000181554103122731	0.000100542931831892	0.000230414746543779
"248773"	0.000165343915343915	0	0	0	0	0	0	0	0	0	0	0	0	0
"541749"	0.000165343915343915	0.000463070155128502	0.000207168013258753	0.000925436277102062	0.000565355042966983	0.000633633253073121	0.000647009890008319	0.00163369032492285	0.00264288074000661	0.000816659861167824	0.000447427293064877	0.00199709513435004	0.00211140156846974	0.00241935483870968
"1105085"	0	0	0	0	0	0	0	0.00018152114721365	0	0	0	0	0	0
"218058"	0	0	0.000414336026517506	0	0	0	0	0	0	0	0	0	0	0
"816569"	0	0	0.000414336026517506	0	0	0	0	0	0	0	0	0	0	0
"3621664"	0	0	0	0	0	0	9.24299842869027e-05	0	0	0	0	0	0	0
"544851"	0	0.000463070155128502	0.000103584006629376	0.000132205182443152	0.000113071008593397	0.000253453301229249	9.24299842869027e-05	0	0	0.000244997958350347	0.000223713646532438	0	0.000502714659159461	0.000115207373271889
"833737"	0.000330687830687831	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"101471"	0	0.000115767538782125	0	0	0	0	0	0	0	0	0	0	0	0
"1009440"	0.000992063492063492	0.000578837693910627	0.000621504039776259	0	0	0.000126726650614624	9.24299842869027e-05	0	0.000412950115626032	0.000326663944467129	0.000447427293064877	0	0.000201085863663784	0
"638858"	0	0	0	0	0	0	0	0	8.25900231252065e-05	0	0	0	0	0
"3106281"	0.000661375661375661	0.000578837693910627	0.00145017609281127	0.00264410364886304	0.00169606512890095	0.00088708655430237	0.000924299842869027	0.000544563441640951	0.000660720185001652	0.000816659861167824	0.000447427293064877	0.00181554103122731	0.000502714659159461	0.00195852534562212
"799342"	0	0	0	0	0	0.000126726650614624	0	0	0	0	0	0	0	0
"113191"	0	0	0.000103584006629376	0	0	0	0	0	0	0	0	0	0	0
"84386"	0	0	0.000103584006629376	0.000528820729772607	0.000452284034373587	0.000253453301229249	0	0	0	0	0	0	0	0
"4484290"	0.000165343915343915	0	0	0	0	0	0	0	0	0	0	0	0	0
"510276"	0	0.000347302616346376	0	0	0	0	0	0	0	0	0	0	0	0
"4389775"	0	0	0	0.000132205182443152	0	0	0	0	0	0	0	0	0	0
"143678"	0.000496031746031746	0.00173651308173188	0.000517920033146882	0	0	0	0.000831869858582124	0.000907605736068252	0.000825900231252065	0.000326663944467129	0.000447427293064877	0	0	0
"824723"	0	0	0.000414336026517506	0	0.000113071008593397	0	0	0	0	0	0	0	0	0
"772561"	0.000165343915343915	0	0	0	0	0	9.24299842869027e-05	0	0.000165180046250413	0	0	0	0	0
