"","WDG002","WDG004","WDG018","WDG033","WDG040","WDG048","WDG058","WDG087","WDG092","WDG127","WDG132","WDG140","WDG146","WDG154"
"K04484",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04483",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04482",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04480",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04488",0.000800926241231356,0.000414378949549363,0.000639617410385911,0.000750349054781813,0.000527604660064465,0.00089471651029479,0.000475539033747648,0.000639335314621375,0.000722677087081029,0.000897612979044886,0.000625823186121429,0.000760686905247248,0.000700415450127177,0.000707459259590583
"K12049",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13693",0,0,0,0,2.95576840372249e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K13706",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13694",0,0,0,0,1.47788420186125e-05,0,0,2.79185726908898e-06,0,0,0,0,0,0
"K13695",9.08079638584304e-07,9.41770339884916e-06,5.74015624705304e-06,0,1.47788420186125e-06,2.22014022405655e-06,6.83526331875469e-06,1.39592863454449e-06,3.11946944063754e-06,9.53892645106149e-07,0,0,0,7.45478671855198e-07
"K05977",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K09516",2.72423891575291e-06,2.09282297752203e-05,7.54420535326972e-05,2.21622083690831e-05,2.95576840372249e-06,5.66135757134421e-05,1.95293237678706e-05,1.39592863454449e-06,0,7.63114116084919e-06,3.58637929009415e-06,1.49154295146519e-05,0,0
"K02434",0.00121047015823288,0.000718884692778819,0.00102092778965443,0.00115639237240109,0.000934022815576308,0.00116002326706955,0.000894443028568471,0.000950627400124796,0.00124986742254877,0.00151668930571878,0.0010248078821444,0.000971988823371484,0.00136062186515446,0.000964649401380626
"K02435",0.00116506617630366,0.00069900287449236,0.00100124725395025,0.00110415288124539,0.000892642057924193,0.00112894130393276,0.000827066861569318,0.000945043685586618,0.00118227891800163,0.00134594252224478,0.000946804132584856,0.000929728439746637,0.00135413653691254,0.000894574406226238
"K02436",0,0,1.47604017781364e-05,0,0,8.8805608962262e-06,4.88233094196764e-06,1.39592863454449e-06,1.03982314687918e-06,0,0,2.48590491910865e-06,0,0
"K02437",0.000126223069763218,0.000531577036290597,0.00029438801324172,0.000260405948336726,0.000471445060393738,0.000133208413443393,0.000476515499936041,0.000495554665263293,0.00016429205720691,4.67407396102013e-05,0.000285117153562485,9.44643869261289e-05,0.000622591511224158,0.000153568606402171
"K05350",0.000423165111580286,0.000235442584971229,0.000280447633784592,0.000425831003663096,0.000258629735325718,0.000183161568484666,0.000243140080909988,0.000150760292530805,0.000437765544836134,0.000338631889012683,0.000266288662289491,0.000724641283920173,8.4309267144938e-05,0.000200533762729048
"K02431",9.53483620513519e-05,9.41770339884916e-06,5.65815401495229e-05,6.17375804567314e-05,2.95576840372249e-05,3.44121734728765e-05,6.83526331875469e-05,8.09638608035803e-05,6.03097425189924e-05,0.000186009065795699,6.72446116892653e-05,5.34469557608361e-05,7.78239389030197e-06,0.000254208227102623
"K08100",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02433",0.00130945083883857,0.000831897133565009,0.00119805261099207,0.00125770532494547,0.00153847745413756,0.00171616839319571,0.000977442654581921,0.00122143755522643,0.00125922583087069,0.00160921689229407,0.00110370822652647,0.00104656597094474,0.00137229545598991,0.00105112492731583
"K02438",0.000395922722422756,7.95272731458373e-05,0.000316528615908925,0.000440869645056403,7.83278626986461e-05,8.21451882900924e-05,0.000120105341172404,8.65475753417582e-05,0.000106061960981676,0.000172654568764213,0.00023580443832369,0.00022994620501755,9.07945953868563e-06,0.000511398368892666
"K02439",3.90474244591251e-05,1.04641148876102e-06,3.28008928403031e-06,2.92857753448598e-05,5.91153680744499e-06,1.11007011202828e-06,6.83526331875469e-06,7.81720035344913e-05,1.45575240563085e-05,1.24006043863799e-05,1.97250860955178e-05,7.45771475732596e-06,1.29706564838366e-06,7.00749951543886e-05
"K03745",3.63231855433722e-06,0,2.29606249882122e-05,1.58301488350593e-06,3.69471050465312e-05,8.8805608962262e-06,0,1.39592863454449e-05,0,3.8155705804246e-06,0,2.48590491910865e-06,1.29706564838366e-06,0
"K03744",0.000266067334105201,0.00110710335510916,0.000412471227466812,0.000421873466454332,0.000428586418539762,0.0003219203324882,0.000897372427133652,0.000524869166588727,0.000359778808820196,7.44036263182796e-05,0.000658100599732277,7.83060049519226e-05,0.000623888576872541,0.000250480833743347
"K03747",0,0,0,0,2.95576840372249e-06,0,0,4.18778590363346e-06,0,0,0,0,0,0
"K03210",0.000671978932552385,0.000728302396177668,0.000585495937199411,0.000731352876179742,0.000548295038890523,0.000681583048785361,0.000796796409729118,0.000583498169239596,0.000583340785399219,0.000681079348605791,0.000807831935093708,0.000653792993725576,0.000665394677620818,0.000727587183730673
"K03217",0.000694680923516992,0.000909331583733324,0.000764260803179063,0.000633997460844127,0.00102860740449543,0.000909147421751158,0.000848549117713975,0.00116001669530647,0.000804823115684484,0.000719235054410037,0.000798865986868472,0.000764415762625911,0.00131263043616427,0.000716405003652846
"K03216",0.00073009602942178,0.000387172250841576,0.000597796272014524,0.000687028459441576,0.000527604660064465,0.000865854687382055,0.000455033243791384,0.000598853384219585,0.000700840800996566,0.000882350696723188,0.000593545772510582,0.00073831376097527,0.000700415450127177,0.000669439847325968
"K03215",5.0852459760721e-05,3.55779906178746e-05,5.08413839024698e-05,5.22394911556958e-05,4.28586418539762e-05,2.88618229127352e-05,1.26940604491159e-05,1.39592863454449e-05,4.15929258751672e-06,1.9077852902123e-06,1.88284912729943e-05,9.94361967643462e-06,1.29706564838366e-06,3.72739335927599e-06
"K03742",0.000539399305319077,0.000684353113649705,0.000583035870236388,0.000628456908751856,0.000459621986778848,0.000679362908561305,0.000692314527571011,0.000498346522532382,0.00051887175029271,0.000493162497519879,0.000564854738189829,0.000615261467479392,0.000662800546324051,0.000459960340534657
"K03219",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K03218",0.000923516992440237,0.00104641148876102,0.000847083057600828,0.000691777504092093,0.000645835396213365,0.000918027982647384,0.000932525209915819,0.000766364820364924,0.00107621695701995,0.00106549808458357,0.000842799133172126,0.00082159157576541,0.000732842091336769,0.000750697022558185
"K03749",9.08079638584304e-07,1.04641148876102e-05,8.20022321007578e-06,0,2.80797998353637e-05,3.33021033608483e-06,6.83526331875469e-06,6.97964317272244e-06,5.19911573439589e-06,9.53892645106149e-07,0,1.24295245955433e-06,0,7.45478671855198e-07
"K03748",0,0,0,0,7.83278626986461e-05,0,0,0.000118653933936281,0,0,0,0,1.29706564838366e-06,0
"K02383",0,0,8.20022321007578e-07,0,0,2.22014022405655e-06,0,0,0,0,0,0,0,0
"K06327",1.81615927716861e-06,0,0,0,0.000115274967745177,0,0,4.04819304017901e-05,0,0,0,0,0,0
"K06320",3.54151059047878e-05,2.51138757302644e-05,7.3802008890682e-06,1.50386413933064e-05,8.86730521116748e-06,1.66510516804241e-05,2.14822561446576e-05,1.39592863454449e-06,9.35840832191261e-06,6.10491292867935e-05,1.88284912729943e-05,1.98872393528692e-05,1.29706564838366e-06,0.000155805042417736
"K07238",0.0007173829144816,0.00091561005266589,0.000744580267474881,0.000579383447363172,0.00091185455254839,0.000795920270324274,0.000839760922018434,0.000619792313737752,0.00103566385429166,0.000900474656980205,0.000883145900185685,0.00105526663816162,0.000112844711409379,0.000787970956150944
"K09479",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K09478",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K09475",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K09474",4.90363004835524e-05,3.55779906178746e-05,4.92013392604547e-05,5.22394911556958e-05,7.38942100930624e-06,2.44215424646221e-05,1.17175942607223e-05,0,4.15929258751672e-06,1.9077852902123e-06,1.79318964504708e-05,9.94361967643462e-06,0,2.98191468742079e-06
"K09477",0,0,0,0,0,0,0,0,0,0,0,0,0,7.45478671855198e-07
"K09476",0,0,0,0,1.47788420186125e-06,0,0,0,0,0,0,0,0,0
"K09471",0,0,0,0,7.38942100930624e-06,0,0,2.79185726908898e-06,0,0,0,0,1.29706564838366e-06,0
"K09470",0,0,0,0,2.95576840372249e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K09473",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K09472",0,0,0,0,5.91153680744499e-06,0,0,2.79185726908898e-06,0,0,0,0,1.29706564838366e-06,0
"K07543",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06898",0.000353242979409294,0.000130801436095127,0.000413291249787819,0.000391004676225966,5.61595996707274e-05,0.000202032760389146,0.000206034365751034,8.79435039763027e-05,0.000238119500635332,0.000362479205140337,0.00032187754128595,0.000262262968965963,1.1673590835453e-05,0.000371993857255744
"K13967",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13963",0.000276056210129628,5.44133974155729e-05,0.000138583772250281,0.000407626332502778,4.13807576521149e-05,8.54753986261772e-05,0.000148422860635816,8.23597894381248e-05,0.000107101784128555,0.00012877550708933,9.95220253001127e-05,5.46899082203904e-05,7.78239389030197e-06,0.000114803715465701
"K07545",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00737",1.81615927716861e-05,1.04641148876102e-06,8.20022321007578e-07,4.7490446505178e-06,1.47788420186125e-06,1.11007011202828e-06,4.88233094196764e-06,0,7.27876202815425e-06,1.33544970314861e-05,1.07591378702825e-05,1.36724770550976e-05,1.29706564838366e-06,1.64005307808144e-05
"K05345",0,0,0,0,7.83278626986461e-05,0,0,0.000117258005301737,0,0,0,0,1.29706564838366e-06,0
"K11706",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11707",1.99777520488547e-05,4.18564595504407e-06,2.54206919512349e-05,4.7490446505178e-06,0.000257151851123857,2.88618229127352e-05,3.90586475357411e-06,0.000311292085503421,1.03982314687918e-05,0.000164069534958258,4.21399566586063e-05,8.70066721688029e-06,2.59413129676732e-06,2.98191468742079e-06
"K11704",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11705",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11708",1.99777520488547e-05,4.18564595504407e-06,2.54206919512349e-05,4.7490446505178e-06,0.000257151851123857,2.88618229127352e-05,3.90586475357411e-06,0.000311292085503421,1.03982314687918e-05,0.000164069534958258,4.21399566586063e-05,8.70066721688029e-06,2.59413129676732e-06,2.98191468742079e-06
"K11709",6.35655747009013e-06,3.13923446628305e-06,2.21406026672046e-05,1.58301488350593e-06,0.000257151851123857,2.77517528007069e-05,1.95293237678706e-06,0.000311292085503421,0,3.8155705804246e-06,8.96594822523538e-07,2.48590491910865e-06,1.29706564838366e-06,2.23643601556559e-06
"K05588",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07114",0.000694680923516992,0.001234765556738,0.000842162923674782,0.0011326471491485,0.000317745103400168,0.000432927343691028,0.00114246544042043,0.000259642726025275,0.000474159354976906,0.00020317913340761,0.0006589971945548,0.000280907255859278,1.68618534289876e-05,0.000253462748430767
"K07443",0.000263343095189448,2.82531101965475e-05,0.00010496285708897,0.00020262590508876,0.000291143187766666,9.10257491863186e-05,6.24938360571858e-05,0.00025824679739073,7.27876202815425e-05,7.15419483829612e-05,3.22774136108474e-05,0.000464864219873318,2.72383786160569e-05,0.00013194972491837
"K07116",0,0,0,0,3.10355682390862e-05,1.11007011202828e-06,9.76466188393528e-07,5.58371453817795e-06,0,0,0,0,0,0
"K07117",5.35766986764739e-05,3.76708135953966e-05,7.21619642486668e-05,5.30309985974488e-05,3.25134524409474e-05,5.32833653773572e-05,1.26940604491159e-05,6.97964317272244e-06,4.15929258751672e-06,5.7233558706369e-06,1.79318964504708e-05,1.24295245955433e-05,0,2.98191468742079e-06
"K07110",0,0,0,0,3.99028734502537e-05,2.22014022405655e-06,0,1.39592863454449e-05,0,0,0,0,5.18826259353465e-06,0
"K07447",0.000821812072918795,0.000911424406710846,0.000771641004068131,0.000797839501286991,0.000641401743607781,0.000914697772311299,0.000898348893322045,0.000757989248557657,0.000841216925825256,0.000889027945238931,0.000832039995301843,0.000751986238030368,0.000703009581423945,0.000739514842480357
"K07112",0.000167994733138096,6.80167467694661e-05,0.000141863861534311,0.00013059872788924,0.000302966261381556,0.000119887572099054,0.000115223010230436,0.000524869166588727,0.000105022137834797,0.000129729399734436,0.00011655732692806,8.20348623305856e-05,0.000623888576872541,0.000259426577805609
"K07113",7.26463710867443e-06,1.04641148876102e-06,2.21406026672046e-05,1.58301488350593e-06,0.000289665303564804,7.77049078419793e-06,0,0.000182866651125328,0,3.8155705804246e-06,0,2.85879065697495e-05,5.18826259353465e-06,0
"K07448",9.35322027741833e-05,2.30210527527424e-05,2.05005580251894e-05,5.77800432479666e-05,5.61595996707274e-05,4.21826642570745e-05,2.83175194634123e-05,8.37557180726693e-05,8.7345144337851e-05,0.000198409670182079,0.000110281163170395,2.98308590293038e-05,3.89119694515098e-06,0.000145368341011764
"K07118",0.000128947308678971,1.04641148876102e-05,1.14803124941061e-05,0.000159092995792346,0.000348780671639254,2.10913321285372e-05,2.44116547098382e-05,0.000368525159519745,1.87168166438252e-05,2.76628867080783e-05,4.48297411261769e-06,3.48026688675212e-05,0.000617403248630623,1.41640947652488e-05
"K07119",1.81615927716861e-06,0,8.20022321007578e-07,7.91507441752967e-07,0.000232027819692216,3.33021033608483e-06,0,0.000509513951608738,0,0,0,4.47462885439558e-05,0.00122572703772256,0
"K10619",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10618",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10617",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10616",0,0,0,0,0,1.11007011202828e-06,0,0,0,0,0,0,0,0
"K01848",2.81504687961134e-05,3.13923446628305e-06,4.92013392604547e-06,7.12356697577671e-06,7.38942100930624e-06,1.11007011202828e-06,3.90586475357411e-06,0,1.7676993496946e-05,0.000164069534958258,4.6622930771224e-05,1.49154295146519e-05,2.59413129676732e-06,1.4909573437104e-06
"K01849",2.81504687961134e-05,3.13923446628305e-06,4.92013392604547e-06,7.12356697577671e-06,7.38942100930624e-06,1.11007011202828e-06,3.90586475357411e-06,0,1.7676993496946e-05,0.000164069534958258,4.6622930771224e-05,1.49154295146519e-05,2.59413129676732e-06,1.4909573437104e-06
"K01844",1.63454334945175e-05,3.13923446628305e-06,2.46006696302273e-06,1.34556265098004e-05,4.43365260558374e-06,2.22014022405655e-06,2.92939856518058e-06,0,9.35840832191261e-06,1.04928190961676e-05,8.96594822523538e-06,9.94361967643462e-06,2.59413129676732e-06,1.56550521089592e-05
"K01845",0.000304206678925742,0.000158008134802914,0.000472332856900365,0.000429788540871861,0.000922199741961418,0.000285288018791267,0.000216775493823363,0.000978545972815686,0.00021524339140399,0.000353894171334381,0.000413330213183351,0.000192657631230921,0.00124258889115155,0.000249735355071491
"K01846",1.81615927716861e-06,0,0,7.91507441752967e-07,0,0,0,0,0,6.67724851574304e-06,8.96594822523538e-07,1.24295245955433e-06,1.29706564838366e-06,0
"K01847",0.000108061476991532,0.000982580387946595,0.000256666986475372,0.000117934608821192,0.000761110363958542,7.99250480660359e-05,0.000774337687396067,0.000591873741046863,0.000264115079307311,0.000331000747851834,0.000520921591886176,7.2091242654151e-05,1.29706564838366e-05,0.000139404511636922
"K01840",0.000998887602442734,0.00152985359656861,0.00116033158422572,0.00105982846450722,0.000707906532691537,0.00106344716732309,0.0014334523645617,0.000840349037995782,0.00104190279317294,0.00116088734909418,0.00121219620005182,0.000840235862658725,0.000705603712720712,0.000963158444036916
"K01841",0.000172535131331018,4.08100480616797e-05,6.56017856806062e-05,0.00019471083067123,7.38942100930624e-06,3.55222435849048e-05,3.12469180285929e-05,2.79185726908898e-06,5.19911573439589e-06,3.72018131591398e-05,2.06216809180414e-05,1.36724770550976e-05,2.59413129676732e-06,3.87648909364703e-05
"K01842",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01843",0.000101704919521442,5.23205744380509e-05,0.000114803124941061,0.000206583442297524,1.7734610422335e-05,6.438406649764e-05,5.66350389268246e-05,4.18778590363346e-06,2.80752249657378e-05,1.81239602570168e-05,3.85535773685121e-05,2.61020016506409e-05,3.89119694515098e-06,2.53462748430767e-05
"K06219",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K10832",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05348",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14203",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K08483",0.000803650480147109,0.000371476078510161,0.000533014508654926,0.0007202717719952,0.000467011407788154,0.000812571322004698,0.000393515873922592,0.000629563814179564,0.000659247875121399,0.00068871048976664,0.000561268358899735,0.000998090825022124,0.000717277303556165,0.000896065363569948
"K08482",3.45070262662035e-05,3.34851676403526e-05,0.000132843616003228,0.00016542505532637,1.182307361489e-05,6.88243469457531e-05,6.15173698687922e-05,0,8.31858517503343e-06,1.33544970314861e-05,1.43455171603766e-05,1.86442868933149e-05,0,7.45478671855198e-07
"K08481",5.44847783150582e-06,4.08100480616797e-05,0.000150064084744387,4.51159241799191e-05,5.91153680744499e-06,0.000113227151426884,4.00351137241346e-05,0,1.03982314687918e-06,1.52622823216984e-05,6.27616375766476e-06,3.10738114888582e-05,0,7.45478671855198e-07
"K08480",2.72423891575291e-06,2.09282297752203e-05,7.54420535326972e-05,2.21622083690831e-05,2.95576840372249e-06,5.66135757134421e-05,1.95293237678706e-05,0,0,7.63114116084919e-06,3.58637929009415e-06,1.49154295146519e-05,0,0
"K08485",0,0,0,0,4.43365260558374e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K08484",0,0,0,0,1.03451894130287e-05,1.11007011202828e-06,0,4.18778590363346e-06,0,0,0,0,1.29706564838366e-06,0
"K00464",2.72423891575291e-06,2.09282297752203e-05,7.54420535326972e-05,2.29537158108361e-05,2.95576840372249e-06,5.66135757134421e-05,1.95293237678706e-05,0,0,7.63114116084919e-06,3.58637929009415e-06,1.49154295146519e-05,0,0
"K00467",1.81615927716861e-06,0,0,0,0.000113797083543316,0,0,4.04819304017901e-05,0,0,0,0,0,0
"K00466",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00461",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00460",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00463",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00462",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04509",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00469",0,0,0,0,5.91153680744499e-06,0,0,0,0,0,0,0,0,0
"K00468",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K08645",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04744",1.54373538559332e-05,1.36033493538932e-05,9.84026785209093e-06,2.3745223252589e-06,3.99028734502537e-05,2.44215424646221e-05,9.76466188393528e-06,1.39592863454449e-05,1.35177009094293e-05,0.000161207857022939,4.12433618360827e-05,6.21476229777163e-06,2.59413129676732e-06,2.23643601556559e-06
"K01518",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01519",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K04748",0,0,0,0,2.95576840372249e-05,1.11007011202828e-06,0,8.37557180726692e-06,0,0,0,0,1.29706564838366e-06,0
"K04749",0.000111693795545869,3.66244021066356e-05,6.23216963965759e-05,0.000195502338112983,0.000323656640207613,4.4402804481131e-05,0.000109364213100075,0.0003671292308852,7.79867360159384e-05,8.39425527693411e-05,6.72446116892653e-05,6.4633527896825e-05,0.00061999737992739,1.41640947652488e-05
"K01514",4.54039819292152e-06,3.97636365729187e-05,8.69223660268032e-05,2.29537158108361e-05,2.80797998353637e-05,6.21639262735834e-05,3.5152782782167e-05,0.000185658508394417,7.27876202815425e-06,9.53892645106149e-06,4.48297411261769e-06,2.48590491910865e-05,0.000610917920388705,1.4909573437104e-06
"K01515",0.00077640809098958,0.000392404308285382,0.000790501517451305,0.000761430158966355,0.000444843144760235,0.000752627535955171,0.000465774371863713,0.000469032021206948,0.000716438148199754,0.000923368080462752,0.000713689478728736,0.000758201000328139,0.00069782131883041,0.000811826273650311
"K01512",0.000276056210129628,0.000107780383342385,0.00039279069176263,0.000360927393439353,0.000208381672462436,0.000178721288036552,0.000190410906736738,0.000309896156868876,0.000193407105319527,0.000264228262694403,0.000314704782705762,0.000262262968965963,0.000623888576872541,0.000378703165302441
"K01510",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14623",6.90140525324071e-05,4.39492825279627e-05,6.15016740755683e-05,8.07337590588027e-05,2.51240314316412e-05,3.77423838089614e-05,5.95644374920052e-05,1.39592863454449e-06,4.15929258751672e-05,0.000151668930571878,5.73820686415064e-05,3.72885737866298e-05,3.89119694515098e-06,5.06925496861535e-05
"K14626",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14627",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14628",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14629",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03918",0,0,0,0,1.47788420186125e-05,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K03919",0,0,0,0,2.95576840372249e-05,1.11007011202828e-06,9.76466188393528e-07,8.37557180726692e-06,0,0,0,0,0,0
"K12372",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K12373",0.000230652228200413,0.00245697417561087,0.000662578035374123,0.000428205525988355,0.000192124946241962,0.000119887572099054,0.0019763675653085,0.000118653933936281,0.000622854064980628,4.19712763846706e-05,0.00111895033850938,3.60456213270755e-05,7.78239389030197e-06,0.000357829762490495
"K12370",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K12371",0,0,0,0,4.43365260558374e-06,1.11007011202828e-06,0,2.79185726908898e-06,0,0,0,0,1.29706564838366e-06,0
"K02359",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02358",0.000790029285568344,0.000954327277750048,0.000831502633501684,0.000736893428272013,0.000672437311846868,0.000953550226232289,0.000925689946597064,0.000766364820364924,0.000880730205406664,0.00103592741258528,0.000930665425779432,0.000783060049519226,0.000705603712720712,0.000741751278495922
"K02351",4.54039819292152e-06,0,0,0,0.000286709535161082,0,0,0.000174491079318061,0,0,0,2.61020016506409e-05,3.89119694515098e-06,0
"K02352",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02355",0.00158913936752253,0.00177785311940497,0.001515401249222,0.00156085267513685,0.000795101700601351,0.00166510516804241,0.00171076876206546,0.000872455396590305,0.00160652676192833,0.0015825078982311,0.00149731335361431,0.0014368530432448,0.000784724717272115,0.00140671825379076
"K02357",0.000822720152557379,0.000911424406710846,0.000772461026389138,0.000799422516170497,0.000641401743607781,0.000916917912535356,0.000910066487582768,0.000759385177192201,0.000841216925825256,0.000889027945238931,0.00083383318494689,0.000753229190489922,0.000703009581423945,0.000742496757167777
"K02356",0.000822720152557379,0.000911424406710846,0.000772461026389138,0.000799422516170497,0.000648791164617088,0.000916917912535356,0.000911042953771161,0.00076217703446129,0.000841216925825256,0.000889027945238931,0.000834729779769414,0.000753229190489922,0.000706900778369096,0.000742496757167777
"K13574",4.54039819292152e-06,0,2.21406026672046e-05,1.58301488350593e-06,0,7.77049078419793e-06,0,0,0,3.8155705804246e-06,0,2.48590491910865e-06,0,7.45478671855198e-07
"K13573",0,0,0,0,1.182307361489e-05,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K13572",9.08079638584304e-07,0,0,0,2.21682630279187e-05,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K13571",0,0,0,0,1.182307361489e-05,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K13570",0,0,0,0,1.182307361489e-05,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K12112",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12113",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12111",0,0,6.56017856806062e-06,0,1.47788420186125e-06,4.4402804481131e-06,9.76466188393528e-07,0,1.03982314687918e-06,9.53892645106149e-07,0,3.72885737866298e-06,0,4.69651563268775e-05
"K07329",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07328",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07323",5.0852459760721e-05,4.81349284830068e-05,5.74015624705304e-05,5.22394911556958e-05,3.99028734502537e-05,4.99531550412724e-05,1.8552857579477e-05,1.53552149799894e-05,9.35840832191261e-06,2.86167793531845e-06,1.88284912729943e-05,9.94361967643462e-06,1.29706564838366e-06,4.47287203113119e-06
"K07322",7.35544507253286e-05,0.000976301919014029,0.000250926830228319,0.000113977071612427,5.32038312670049e-05,3.88524539209896e-05,0.00077238475501928,0.000185658508394417,0.000243318616369728,1.04928190961676e-05,0.000439331463036534,1.74013344337606e-05,0.000614809117333856,0.000137168075621356
"K07321",0.000145292742173489,8.37129191008814e-06,1.23003348151137e-05,0.000115560086495933,1.92124946241962e-05,1.11007011202828e-05,3.12469180285929e-05,0.000231724153334385,5.8230096225234e-05,7.15419483829612e-05,0.000170353016279472,3.85315262461841e-05,6.48532824191831e-06,0.000222152644212849
"K07320",9.08079638584304e-07,0,0,0,3.39913366428087e-05,1.11007011202828e-06,0,1.11674290763559e-05,0,0,0,0,0,7.45478671855198e-07
"K07327",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07326",1.36211945787646e-05,1.04641148876102e-06,3.28008928403031e-06,2.3745223252589e-06,0,0,1.95293237678706e-06,0,1.03982314687918e-05,0.000160253964377833,4.12433618360827e-05,6.21476229777163e-06,1.29706564838366e-06,1.4909573437104e-06
"K07325",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07324",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K08163",0,0,0,0,1.47788420186125e-06,0,0,1.39592863454449e-06,0,0,0,0,0,0
"K06180",0.00187064405548367,0.00247267034794228,0.00180322908389566,0.0017468569239488,0.00159759282221201,0.001727269094316,0.00222536644334885,0.00190265072888414,0.00208484540949275,0.00176756307138169,0.00202002813514553,0.00161210934004196,0.0020480666587978,0.00186593311565356
"K06181",5.26686190378896e-05,5.65062203930949e-05,0.000124643392793152,7.44016995247789e-05,0.000113797083543316,8.32552584021207e-05,3.22233842169864e-05,0.000128425434378093,4.15929258751672e-06,9.53892645106149e-06,2.15182757405649e-05,2.48590491910865e-05,1.29706564838366e-06,3.72739335927599e-06
"K06182",0.000138028105064814,5.7552631881856e-05,0.000239446517734213,0.000149594906491311,0.000434497955347207,6.54941366096683e-05,5.1752707984857e-05,0.000388068160403368,6.23893888127507e-05,0.000109697654187207,0.000226838490098455,0.000119323436117215,9.07945953868563e-06,0.000412249705535925
"K06183",0.00071102635701151,0.000375661724465205,0.000565815401495229,0.000542974105042536,0.000471445060393738,0.000687133399345503,0.000338833767372554,0.000623980099641386,0.000638451412183816,0.000714465591184506,0.000531680729756458,0.000698539282269532,0.000688741859291724,0.000647820965842167
"K06186",9.08079638584304e-07,0,0,0,3.39913366428087e-05,1.11007011202828e-06,0,1.11674290763559e-05,0,0,0,0,0,7.45478671855198e-07
"K06187",0.000822720152557379,0.000911424406710846,0.000772461026389138,0.000799422516170497,0.000641401743607781,0.000916917912535356,0.000910066487582768,0.000755197391288568,0.000841216925825256,0.000889027945238931,0.00083383318494689,0.000753229190489922,0.000703009581423945,0.000742496757167777
